Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
DYAM,CHAMT,Chenopodium ambrosioides L. var. typicum (Speg.) Aellen,,Chenopodiaceae
DYAM,CHAMV,Chenopodium ambrosioides L. var. vagans (Standl.) J.T. Howell,,Chenopodiaceae
DYAM,CHOB9,Chenopodium obovatum Moq.,,Chenopodiaceae
DYAM,CHRE8,Chenopodium retusum Juss. ex Moq.,,Chenopodiaceae
DYAM,TEAM3,Teloxys ambrosioides (L.) W.A. Weber,,Chenopodiaceae
DYAM,TEVA,Teloxys vagans (Standl.) W.A. Weber,,Chenopodiaceae
DYAN2,,Dysphania anthelmintica (L.) Mosyakin & Clemants,wormseed,Chenopodiaceae
DYAN2,CHAMA13,"Chenopodium ambrosioides L. var. anthelminticum (L.) Aellen, nom. illeg.",,Chenopodiaceae
DYAN2,CHAMA14,Chenopodium ambrosioides L. var. anthelminticum (L.) A. Gray,,Chenopodiaceae
DYAN2,CHAN4,Chenopodium anthelminticum L.,,Chenopodiaceae
DYMU,,Dysphania multifida (L.) Mosyakin & Clemants,cutleaf goosefoot,Chenopodiaceae
DYMU,CHMU,Chenopodium multifidum L.,,Chenopodiaceae
DYMU,ROMU4,Roubieva multifida (L.) Moq.,,Chenopodiaceae
DYMU,TEMU3,Teloxys multifida (L.) W.A. Weber,,Chenopodiaceae
DYPU,,Dysphania pumilio (R. Br.) Mosyakin & Clemants,clammy goosefoot,Chenopodiaceae
DYPU,CHCA23,Chenopodium carinatum auct. non R. Br.,,Chenopodiaceae
DYPU,CHPU,Chenopodium pumilio R. Br.,,Chenopodiaceae
DYPU,TEPU3,Teloxys pumilio (R. Br.) W.A. Weber,,Chenopodiaceae
DYSPH,,Dysphania R. Br.,dysphania,Chenopodiaceae
SABI,,Salicornia bigelovii Torr.,dwarf saltwort,Chenopodiaceae
SABI,SAMU3,"Salicornia mucronata Bigelow, non Lag.",,Chenopodiaceae
SADE10,,Salicornia depressa Standl.,Virginia glasswort,Chenopodiaceae
SADE10,SAEU2,"Salicornia europaea sensu Wolff & Jefferies, non L.",,Chenopodiaceae
SADE10,SAEUP2,Salicornia europaea L. var. pachystachya (W.D.J. Koch) Fernald,,Chenopodiaceae
SADE10,SAEUS,Salicornia europaea L. var. simplex (Pursh) Fernald,,Chenopodiaceae
SADE10,SAMA26,Salicornia maritima auct. non Wolff & Jefferies,,Chenopodiaceae
SADE10,SAVI,Salicornia virginica L.,,Chenopodiaceae
SAKA,,Salsola kali L.,Russian thistle,Chenopodiaceae
SAKAK,,Salsola kali L. ssp. kali,Russian thistle,Chenopodiaceae
SAKAK,SACA41,Salsola caroliniana Walter,,Chenopodiaceae
SAKAK,SAKAC,Salsola kali L. var. caroliniana (Walter) Nutt.,,Chenopodiaceae
SAKAP,,Salsola kali L. ssp. pontica (Pall.) Mosyakin,Russian thistle,Chenopodiaceae
SAKAP,SAKAP2,Salsola kali L. var. pontica Pall.,,Chenopodiaceae
SAKAP,SAPO12,Salsola pontica (Pall.) A. Degen,,Chenopodiaceae
SALIC,,Salicornia L.,pickleweed,Chenopodiaceae
SALSO,,Salsola L.,Russian thistle,Chenopodiaceae
SAPE11,,Sarcocornia perennis (Mill.) A.J. Scott,chickenclaws,Chenopodiaceae
SAPE11,ARPE14,Arthrocnemum perenne (Mill.) Moss,,Chenopodiaceae
SAPE11,SAAM10,Salicornia ambigua Michx.,,Chenopodiaceae
SAPE11,SAPE,Salicornia perennis Mill.,,Chenopodiaceae
SAPE11,SAAM,Sarcocornia ambigua (Michx.) M.A. Alonso & M.B. Crespo,,Chenopodiaceae
SARCO5,,Sarcocornia A.J. Scott,swampfire,Chenopodiaceae
SATR12,,Salsola tragus L.,prickly Russian thistle,Chenopodiaceae
SATR12,SAAU3,Salsola australis R. Br.,,Chenopodiaceae
SATR12,SAIB,Salsola iberica (Sennen & Pau) Botsch. ex Czerep.,,Chenopodiaceae
SATR12,SAKAR,Salsola kali L. ssp. ruthenica (Iljin) Soó,,Chenopodiaceae
SATR12,SAKAT6,Salsola kali L. ssp. tenuifolia Moq.,,Chenopodiaceae
SATR12,SAKAT3,Salsola kali L. ssp. tragus (L.) Celak.,,Chenopodiaceae
SATR12,SAPE10,Salsola pestifer A. Nelson,,Chenopodiaceae
SATR12,SARU10,Salsola ruthenica Iljin,,Chenopodiaceae
SUAED,,Suaeda Forssk. ex J.F. Gmel.,seepweed,Chenopodiaceae
SULI,,Suaeda linearis (Elliott) Moq.,annual seepweed,Chenopodiaceae
SULI,DOLI,Dondia linearis (Elliott) A. Heller,,Chenopodiaceae
LICAN,,Licania Aubl.,licania,Chrysobalanaceae
LIMI5,,Licania michauxii Prance,gopher apple,Chrysobalanaceae
LIMI5,CHIN14,Chrysobalanus incanus Raf.,,Chrysobalanaceae
LIMI5,CHOB7,Chrysobalanus oblongifolius Michx.,,Chrysobalanaceae
LIMI5,CHPA24,Chrysobalanus pallidus (Small) L.B. Sm.,,Chrysobalanaceae
LIMI5,CHRE6,Chrysobalanus retusus Raf.,,Chrysobalanaceae
LIMI5,GEOB2,Geobalanus oblongifolius (Michx.) Small,,Chrysobalanaceae
LIMI5,GEPA6,Geobalanus pallidus Small,,Chrysobalanaceae
HEBI2,,Helianthemum bicknellii Fernald,hoary frostweed,Cistaceae
HEBI2,CRBI6,Crocanthemum bicknellii (Fernald) Barnhart,,Cistaceae
HEBI2,CRMA17,Crocanthemum majus sensu Britton,,Cistaceae
HECA3,,Helianthemum canadense (L.) Michx.,longbranch frostweed,Cistaceae
HECA3,CRCA15,Crocanthemum canadense (L.) Britton,,Cistaceae
HECA3,HECAS3,Helianthemum canadense (L.) Michx. var. sabulonum Fernald,,Cistaceae
HECA4,,Helianthemum carolinianum (Walter) Michx.,Carolina frostweed,Cistaceae
HECA4,CRCA16,Crocanthemum carolinianum (Walter) Spach,,Cistaceae
HECO3,,Helianthemum corymbosum Michx.,pine barren frostweed,Cistaceae
HECO3,CRCO28,Crocanthemum corymbosum (Michx.) Britton,,Cistaceae
HEGE,,Helianthemum georgianum Chapm.,Georgia frostweed,Cistaceae
HEGE,CRGE3,Crocanthemum georgianum (Chapm.) Barnhart,,Cistaceae
HELIA2,,Helianthemum Mill.,frostweed,Cistaceae
HERO2,,Helianthemum rosmarinifolium Pursh,rosemary frostweed,Cistaceae
HERO2,CRRO10,Crocanthemum rosmarinifolium (Pursh) Janchen,,Cistaceae
HERO2,HECA27,Helianthemum capitatum Nutt. ex Engelm. & A. Gray,,Cistaceae
LECHE,,Lechea L.,pinweed,Cistaceae
LEDE4,,Lechea deckertii Small,Deckert's pinweed,Cistaceae
LEDE4,LEMY,Lechea myriophylla Small,,Cistaceae
LEMI,,Lechea minor L.,thymeleaf pinweed,Cistaceae
LEMU3,,Lechea mucronata Raf.,hairy pinweed,Cistaceae
LEMU3,LEMIV,Lechea minor L. var. villosa (Elliott) B. Boivin,,Cistaceae
LEMU3,LEVI,Lechea villosa Elliott,,Cistaceae
LEMU3,LEVIM3,Lechea villosa Elliott var. macrotheca Hodgdon,,Cistaceae
LEMU3,LEVIS2,Lechea villosa Elliott var. schaffneri Hodgdon,,Cistaceae
LEPU4,,Lechea pulchella Raf.,Leggett's pinweed,Cistaceae
LEPUP2,,Lechea pulchella Raf. var. pulchella,Leggett's pinweed,Cistaceae
LEPUP2,LELE,Lechea leggettii Britton & Hollick,,Cistaceae
LEPUP2,LELER,Lechea leggettii Britton & Hollick var. ramosissima Hodgdon,,Cistaceae
LERA,,Lechea racemulosa Michx.,Illinois pinweed,Cistaceae
LESE7,,Lechea sessiliflora Raf.,pineland pinweed,Cistaceae
LESE7,LEEX2,Lechea exserta Small,,Cistaceae
LESE7,LEPA,Lechea patula Leggett,,Cistaceae
LESE7,LEPR4,Lechea prismatica Small,,Cistaceae
LETE,,Lechea tenuifolia Michx.,narrowleaf pinweed,Cistaceae
LETE,LETEO,Lechea tenuifolia Michx. var. occidentalis Hodgdon,,Cistaceae
LETO2,,Lechea torreyi Leggett ex Britton,piedmont pinweed,Cistaceae
LETO2,LETOC,Lechea torreyi Leggett ex Britton var. congesta Hodgdon,,Cistaceae
CLADI3,,Cladina (Nyl.) Nyl.,reindeer lichen,Cladoniaceae
CLADO3,,Cladonia P. Browne,cup lichen,Cladoniaceae
CLCR2,,Cladonia cristatella Tuck.,British soldier lichen,Cladoniaceae
CLSU7,,Cladina subtenuis (Abbayes) Hale & W.L. Culb.,reindeer lichen,Cladoniaceae
CLSU7,CLSU16,Cladonia subtenuis (Abbayes) Mattick,,Cladoniaceae
CLAC3,,Clethra acuminata Michx.,mountain sweetpepperbush,Clethraceae
CLAL3,,Clethra alnifolia L.,coastal sweetpepperbush,Clethraceae
CLAL3,CLALT,Clethra alnifolia L. var. tomentosa (Lam.) Michx.,,Clethraceae
CLAL3,CLTO,Clethra tomentosa Lam.,,Clethraceae
CLETH,,Clethra L.,sweetpepperbush,Clethraceae
HYAD,,Hypericum adpressum W.P.C. Barton,creeping St. Johnswort,Clusiaceae
HYBR3,,Hypericum brachyphyllum (Spach) Steud.,coastal plain St. Johnswort,Clusiaceae
HYBR3,HYAS3,Hypericum aspalathoides Willd. p.p.,,Clusiaceae
HYBU,,Hypericum buckleii M.A. Curtis,Buckley's St. Johnswort,Clusiaceae
HYBU,HYBU2,"Hypericum buckleyi M.A. Curtis, orth. var.",,Clusiaceae
HYCA7,,Hypericum canadense L.,lesser Canadian St. Johnswort,Clusiaceae
HYCA7,HYCAG,Hypericum canadense L. var. galiiforme Fernald,,Clusiaceae
HYCA7,HYCAM,Hypericum canadense L. var. magninsulare Weath.,,Clusiaceae
HYCI,,Hypericum cistifolium Lam.,roundpod St. Johnswort,Clusiaceae
HYCI,HYOP,Hypericum opacum Torr. & A. Gray,,Clusiaceae
HYCR3,,Hypericum crux-andreae (L.) Crantz,St. Peterswort,Clusiaceae
HYCR3,ASCR12,Ascyrum crux-andreae L.,,Clusiaceae
HYCR3,ASCU14,Ascyrum cuneifolium Chapm.,,Clusiaceae
HYCR3,ASST2,Ascyrum stans Michx. ex Willd.,,Clusiaceae
HYCR3,HYST3,Hypericum stans (Michx. ex Willd.) P. Adams & N. Robson,,Clusiaceae
HYDE,,Hypericum densiflorum Pursh,bushy St. Johnswort,Clusiaceae
HYDE,HYGL3,Hypericum glomeratum Small,,Clusiaceae
HYDE2,,Hypericum denticulatum Walter,coppery St. Johnswort,Clusiaceae
HYDE2,HYDEO,Hypericum denticulatum Walter var. ovalifolium (Britton) S.F. Blake,,Clusiaceae
HYDO,,Hypericum dolabriforme Vent.,straggling St. Johnswort,Clusiaceae
HYDO,HYBI4,Hypericum bissellii B.L. Rob.,,Clusiaceae
HYDR,,Hypericum drummondii (Grev. & Hook.) Torr. & A. Gray,nits and lice,Clusiaceae
HYDR,SADR4,Sarothra drummondii Grev. & Hook.,,Clusiaceae
HYER4,,Hypericum erythreae (Spach) Steud.,sparse-leaved St. Johnswort,Clusiaceae
HYER4,HYER5,"Hypericum erythraeae (Spach) Steud., orth. var.",,Clusiaceae
HYFA,,Hypericum fasciculatum Lam.,peelbark St. Johnswort,Clusiaceae
HYFR,,Hypericum frondosum Michx.,cedarglade St. Johnswort,Clusiaceae
HYFR,HYAU,Hypericum aureum W. Bartram,,Clusiaceae
HYFR,HYSP3,Hypericum splendens Small,,Clusiaceae
HYGA,,Hypericum galioides Lam.,bedstraw St. Johnswort,Clusiaceae
HYGA,HYAM6,Hypericum ambiguum Elliott,,Clusiaceae
HYGA,HYGAP,Hypericum galioides Lam. var. pallidum C. Mohr,,Clusiaceae
HYGE,,"Hypericum gentianoides (L.) Britton, Sterns & Poggenb.",orangegrass,Clusiaceae
HYGE,SAGE6,Sarothra gentianoides L.,,Clusiaceae
HYGY,,Hypericum gymnanthum Engelm. & A. Gray,claspingleaf St. Johnswort,Clusiaceae
HYHA,,Hypericum harperi R. Keller,sharplobe St. Johnswort,Clusiaceae
HYHY,,Hypericum hypericoides (L.) Crantz,St. Andrew's cross,Clusiaceae
HYHYH,,Hypericum hypericoides (L.) Crantz ssp. hypericoides,St. Andrew's cross,Clusiaceae
HYHYH,ASHY,Ascyrum hypericoides L.,,Clusiaceae
HYHYH,ASHYO,Ascyrum hypericoides L. var. oblongifolium (Spach) Fernald,,Clusiaceae
HYHYH,ASLI11,Ascyrum linifolium Spach,,Clusiaceae
HYHYM,,Hypericum hypericoides (L.) Crantz ssp. multicaule (Michx. ex Willd.) N. Robson,St. Andrew's cross,Clusiaceae
HYHYM,ASHYM,Ascyrum hypericoides L. var. multicaule (Michx. ex Willd.) Fernald,,Clusiaceae
HYHYM,HYHYM2,Hypericum hypericoides (L.) Crantz var. multicaule (Michx. ex Willd.) Fosberg,,Clusiaceae
HYHYM,HYST4,Hypericum stragulum P. Adams & N. Robson,,Clusiaceae
HYLL,,Hypericum lloydii (Svens.) P. Adams,sandhill St. Johnswort,Clusiaceae
HYMI4,,Hypericum microsepalum (Torr. & A. Gray) A. Gray ex S. Watson,flatwoods St. Johnswort,Clusiaceae
HYMI4,CRMI15,Crookea microsepala (Torr. & A. Gray) Small,,Clusiaceae
HYMU,,Hypericum mutilum L.,dwarf St. Johnswort,Clusiaceae
HYMU,HYMUL,Hypericum mutilum L. var. latisepalum Fernald,,Clusiaceae
HYMU,HYMUP,Hypericum mutilum L. var. parviflorum (Willd.) Fernald,,Clusiaceae
HYMY,,Hypericum myrtifolium Lam.,myrtleleaf St. Johnswort,Clusiaceae
HYNI3,,Hypericum nitidum Lam.,Carolina St. Johnswort,Clusiaceae
HYNU,,Hypericum nudiflorum Michx. ex Willd.,early St. Johnswort,Clusiaceae
HYNU,HYAP2,Hypericum apocynifolium Small,,Clusiaceae
HYPE,,Hypericum perforatum L.,common St. Johnswort,Clusiaceae
HYPER,,Hypericum L.,St. Johnswort,Clusiaceae
HYPR,,Hypericum prolificum L.,shrubby St. Johnswort,Clusiaceae
HYPR,HYSP5,Hypericum spathulatum (Spach) Steud.,,Clusiaceae
HYPS,,Hypericum pseudomaculatum Bush,false spotted St. Johnswort,Clusiaceae
HYPS,HYPUP,Hypericum punctatum Lam. var. pseudomaculatum (Bush) Fernald,,Clusiaceae
HYPU,,Hypericum punctatum Lam.,spotted St. Johnswort,Clusiaceae
HYPU,HYSU4,Hypericum subpetiolatum E.P. Bicknell ex Small,,Clusiaceae
HYSE,,Hypericum setosum L.,hairy St. Johnswort,Clusiaceae
HYSP2,,Hypericum sphaerocarpum Michx.,roundseed St. Johnswort,Clusiaceae
HYSP2,HYSPT,Hypericum sphaerocarpum Michx. var. turgidum (Small) Svens.,,Clusiaceae
HYSP2,HYTU4,Hypericum turgidum Small,,Clusiaceae
HYSU2,,Hypericum suffruticosum P. Adams & N. Robson,pineland St. Johnswort,Clusiaceae
HYSU2,ASPU12,Ascyrum pumilum Michx.,,Clusiaceae
HYTE11,,Hypericum tenuifolium Pursh,Atlantic St. John's-Wort,Clusiaceae
HYTE11,HYRE3,Hypericum reductum (Svens.) P. Adams,,Clusiaceae
HYTE4,,Hypericum tetrapetalum Lam.,fourpetal St. Johnswort,Clusiaceae
HYTE4,ASTE13,Ascyrum tetrapetalum (Lam.) Vail,,Clusiaceae
HYVI6,,Hypericum virgatum Lam.,sharpleaf St. Johnswort,Clusiaceae
HYVI6,HYAC2,Hypericum acutifolium Elliott,,Clusiaceae
HYVI6,HYDEA,Hypericum denticulatum Walter var. acutifolium (Elliott) S.F. Blake,,Clusiaceae
HYVI6,HYDER,Hypericum denticulatum Walter var. recognitum Fernald & B.G. Schub.,,Clusiaceae
HYVI6,HYHA3,Hypericum harperi auct. non R. Keller p.p.,,Clusiaceae
TRIAD,,Triadenum Raf.,marsh St. Johnswort,Clusiaceae
TRTU,,Triadenum tubulosum (Walter) Gleason,lesser marsh St. Johnswort,Clusiaceae
TRTU,HYTU5,Hypericum tubulosum Walter,,Clusiaceae
TRTU,TRLO4,Triadenum longifolium Small,,Clusiaceae
TRVI2,,Triadenum virginicum (L.) Raf.,Virginia marsh St. Johnswort,Clusiaceae
TRVI2,HYVI4,Hypericum virginicum L.,,Clusiaceae
TRWA,,Triadenum walteri (J.G. Gmel.) Gleason,greater marsh St. Johnswort,Clusiaceae
TRWA,HYPE6,"Hypericum petiolatum Walter, non L.",,Clusiaceae
TRWA,HYTUW,Hypericum tubulosum Walter var. walteri (J.G. Gmel.) Lott,,Clusiaceae
TRWA,HYWA,Hypericum walteri J.G. Gmel.,,Clusiaceae
TRWA,TRPE12,Triadenum petiolatum (Walter) Britton,,Clusiaceae
TRWA,TRTUW,Triadenum tubulosum (Walter) Gleason var. walteri (J.G. Gmel.) Cooperr.,,Clusiaceae
CACO19,,Callisia cordifolia (Sw.) E.S. Anderson & Woodson,Florida roseling,Commelinaceae
CACO19,LECO6,Leiandra cordifolia (Sw.) Raf.,,Commelinaceae
CACO19,PHCO26,Phyodina cordifolia (Sw.) Rohw.,,Commelinaceae
CACO19,TRFL10,Tradescantella floridana (S. Watson) Small,,Commelinaceae
CACO19,TRCO9,Tradescantia cordifolia Sw.,,Commelinaceae
CAGR25,,Callisia graminea (Small) G. Tucker,grassleaf roseling,Commelinaceae
CAGR25,CUGR2,Cuthbertia graminea Small,,Commelinaceae
CAGR25,TRROG2,Tradescantia rosea Vent. var. graminea (Small) E.S. Anderson & Woodson,,Commelinaceae
CALLI4,,Callisia Loefl.,roseling,Commelinaceae
CARO18,,Callisia rosea (Vent.) D.R. Hunt,Piedmont roseling,Commelinaceae
CARO18,CAGR23,Callisia graminifolia (Raf.) D.R. Hunt,,Commelinaceae
CARO18,CURO2,Cuthbertia rosea (Vent.) Small,,Commelinaceae
CARO18,TRRO8,Tradescantia rosea Vent.,,Commelinaceae
COBE2,,Commelina benghalensis L.,jio,Commelinaceae
COCA17,,Commelina caroliniana Walter,Carolina dayflower,Commelinaceae
COCO3,,Commelina communis L.,Asiatic dayflower,Commelinaceae
COCO3,COCOC3,Commelina communis L. var. communis,,Commelinaceae
COCO3,COCOL,Commelina communis L. var. ludens (Miq.) C.B. Clarke,,Commelinaceae
COCO3,CODE9,Commelina debilis Ledeb.,,Commelinaceae
COCO3,COWI4,Commelina willdenowii Kunth,,Commelinaceae
CODI5,,Commelina diffusa Burm. f.,climbing dayflower,Commelinaceae
CODID3,,Commelina diffusa Burm. f. var. diffusa,climbing dayflower,Commelinaceae
CODID3,COLO11,Commelina longicaulis Jacq.,,Commelinaceae
COER,,Commelina erecta L.,whitemouth dayflower,Commelinaceae
COERA,,Commelina erecta L. var. angustifolia (Michx.) Fernald,whitemouth dayflower,Commelinaceae
COERA,COAN8,Commelina angustifolia Michx.,,Commelinaceae
COERA,COCR4,Commelina crispa Wooton,,Commelinaceae
COERA,COERC,Commelina erecta L. var. crispa (Wooton) Palmer & Steyerm.,,Commelinaceae
COERA,CONA,Commelina nashii Small,,Commelinaceae
COERE,,Commelina erecta L. var. erecta,whitemouth dayflower,Commelinaceae
COERE,COEL4,Commelina elegans Kunth,,Commelinaceae
COERE,COSA3,Commelina saxicola Small,,Commelinaceae
COMME,,Commelina L.,dayflower,Commelinaceae
COVI3,,Commelina virginica L.,Virginia dayflower,Commelinaceae
COVI3,CODE10,Commelina deficiens Hook.,,Commelinaceae
COVI3,COLO6,Commelina longifolia Michx.,,Commelinaceae
MUKE,,Murdannia keisak (Hassk.) Hand.-Maz.,wartremoving herb,Commelinaceae
MUKE,ANKE3,Aneilema keisak Hassk.,,Commelinaceae
MUNU,,Murdannia nudiflora (L.) Brenan,nakedstem dewflower,Commelinaceae
MUNU,ANNU8,Aneilema nudicaule (Burm. f.) G. Don,,Commelinaceae
MUNU,ANNU9,Aneilema nudiflorum (L.) Sweet,,Commelinaceae
MUNU,CONU7,Commelina nudiflora L.,,Commelinaceae
MURDA,,Murdannia Royle,murdannia,Commelinaceae
TRADE,,Tradescantia L.,spiderwort,Commelinaceae
TRFL,,Tradescantia fluminensis Vell.,small-leaf spiderwort,Commelinaceae
TRFL,TRAL9,Tradescantia albiflora Kunth,,Commelinaceae
TRHI,,Tradescantia hirsutiflora Bush,hairyflower spiderwort,Commelinaceae
TRHI,TRAU6,Tradescantia australis Bush,,Commelinaceae
TRHI,TRDI8,"Tradescantia discolor Raf., non L'Hér.",,Commelinaceae
TRHI,TREG3,Tradescantia eglandulosa Bush,,Commelinaceae
TRHI5,,Tradescantia hirsuticaulis Small,hairystem spiderwort,Commelinaceae
TROH,,Tradescantia ohiensis Raf.,bluejacket,Commelinaceae
TROH,TRCA19,Tradescantia canaliculata Raf.,,Commelinaceae
TROH,TRFO2,Tradescantia foliosa Small,,Commelinaceae
TROH,TRIN10,Tradescantia incarnata Small,,Commelinaceae
TROH,TROHF,Tradescantia ohiensis Raf. var. foliosa (Small) MacRoberts,,Commelinaceae
TROH,TRRE7,Tradescantia reflexa Raf.,,Commelinaceae
TRRO4,,Tradescantia roseolens Small,longleaf spiderwort,Commelinaceae
TRRO4,TRLO5,Tradescantia longifolia Small,,Commelinaceae
TRSU2,,Tradescantia subaspera Ker Gawl.,zigzag spiderwort,Commelinaceae
TRSUM,,Tradescantia subaspera Ker Gawl. var. montana (Shuttlw. ex Britton) E.S. Anderson & Woodson,zigzag spiderwort,Commelinaceae
TRSUM,TRMO13,Tradescantia montana Shuttlw. ex Britton,,Commelinaceae
TRVI,,Tradescantia virginiana L.,Virginia spiderwort,Commelinaceae
TRVI,EPCO5,Ephemerum congestum Moench,,Commelinaceae
TRVI,TRBR8,Tradescantia brevicaulis Raf.,,Commelinaceae
TRVI,TRCO12,Tradescantia congesta (Moench) D. Don,,Commelinaceae
TRVI,TRRU6,Tradescantia rupestris Raf.,,Commelinaceae
TRVI,TRSP7,Tradescantia speciosa Salisb.,,Commelinaceae
TRVI,TRVIA,Tradescantia virginiana L. var. alba Hook. ex Raf.,,Commelinaceae
TRVI,TRVIB,Tradescantia virginiana L. var. barbata Raf.,,Commelinaceae
CACA101,,Calystegia catesbeiana Pursh,Catesby's false bindweed,Convolvulaceae
CACA101,CACAS6,Calystegia catesbeiana Pursh ssp. sericata (House) Brummitt,,Convolvulaceae
CACA101,CACA36,"Calystegia catesbiana Pursh, orth. var.",,Convolvulaceae
CACA101,CACAS3,"Calystegia catesbiana Pursh ssp. sericata (House) Brummitt, orth. var.",,Convolvulaceae
CACA101,CASE20,Calystegia sericata (House) C.R. Bell,,Convolvulaceae
CACA101,COSE13,Convolvulus sericatus House,,Convolvulaceae
CACA101,COSPC3,Convolvulus spithamaea L. var. catesbeiana (Pursh) Tryon,,Convolvulaceae
CACA101,COSPC2,"Convolvulus spithamaea L. var. catesbiana (Pursh) Tryon, orth. var.",,Convolvulaceae
CALYS,,Calystegia R. Br.,false bindweed,Convolvulaceae
CAMA23,,Calystegia macounii (Greene) Brummitt,Macoun's false bindweed,Convolvulaceae
CAMA23,COIN9,Convolvulus interior House,,Convolvulaceae
CASE13,,Calystegia sepium (L.) R. Br.,hedge false bindweed,Convolvulaceae
CASEA2,,Calystegia sepium (L.) R. Br. ssp. americana (Sims) Brummitt,hedge false bindweed,Convolvulaceae
CASEA2,CAIN29,Calystegia inflata Sweet,,Convolvulaceae
CASEA2,CASEA5,Calystegia sepium (L.) R. Br. var. americana (Sims) Matsuda,,Convolvulaceae
CASEA2,COAM9,Convolvulus americanus (Sims) Greene,,Convolvulaceae
CASEA2,COSEA,Convolvulus sepium L. var. americanus Sims,,Convolvulaceae
CASEA3,,Calystegia sepium (L.) R. Br. ssp. angulata Brummitt,hedge false bindweed,Convolvulaceae
CASEA3,CASEA7,Calystegia sepium (L.) R. Br. var. angulata (Brummitt) N.H. Holmgren,,Convolvulaceae
CASEA3,CASER,Calystegia sepium (L.) R. Br. var. repens (L.) A. Gray,,Convolvulaceae
CASEA3,CORE5,Convolvulus repens L.,,Convolvulaceae
CASEA3,COSER,Convolvulus sepium L. var. repens (L.) A. Gray,,Convolvulaceae
CASEL,,Calystegia sepium (L.) R. Br. ssp. limnophila (Greene) Brummitt,hedge false bindweed,Convolvulaceae
CASES,,Calystegia sepium (L.) R. Br. ssp. sepium,hedge false bindweed,Convolvulaceae
CASES,CONA2,Convolvulus nashii House,,Convolvulaceae
CASES,COSE14,Convolvulus sepium L.,,Convolvulaceae
CASES,COSEC,Convolvulus sepium L. var. communis R. Tryon,,Convolvulaceae
CASI10,,Calystegia silvatica (Kit.) Griseb.,shortstalk false bindweed,Convolvulaceae
CASIF,,Calystegia silvatica (Kit.) Griseb. ssp. fraterniflora (Mack. & Bush) Brummitt,shortstalk false bindweed,Convolvulaceae
CASIF,CAFR14,Calystegia fraterniflora (Mack. & Bush) Brummitt,,Convolvulaceae
CASIF,CASEF,Calystegia sepium (L.) R. Br. var. fraterniflora (Mack. & Bush) Shinners,,Convolvulaceae
CASIF,COFR7,Convolvulus fraterniflorus (Mack. & Bush) Mack. & Bush,,Convolvulaceae
CASIF,COSEF,Convolvulus sepium L. var. fraterniflorus Mack. & Bush,,Convolvulaceae
CASP14,,Calystegia spithamaea (L.) Pursh,low false bindweed,Convolvulaceae
CASPP,,Calystegia spithamaea (L.) Pursh ssp. purshiana (Wherry) Brummitt,low false bindweed,Convolvulaceae
CASPP,CASEP,Calystegia sepium (L.) R. Br. var. pubescens A. Gray,,Convolvulaceae
CASPP,CASPP2,Calystegia spithamaea (L.) Pursh var. pubescens (A. Gray) C.F. Reed,,Convolvulaceae
CASPP,COPU20,Convolvulus purshianus Wherry,,Convolvulaceae
CASPP,COSEP,Convolvulus sepium L. var. pubescens (A. Gray) Fernald,,Convolvulaceae
CASPP,COSPP,Convolvulus spithamaeus L. var. pubescens (A. Gray) Fernald,,Convolvulaceae
COAR4,,Convolvulus arvensis L.,field bindweed,Convolvulaceae
COAR4,COAM10,Convolvulus ambigens House,,Convolvulaceae
COAR4,COIN7,Convolvulus incanus auct. non Vahl,,Convolvulaceae
COAR4,STAR7,Strophocaulos arvensis (L.) Small,,Convolvulaceae
CONVO,,Convolvulus L.,bindweed,Convolvulaceae
DICA3,,Dichondra carolinensis Michx.,Carolina ponysfoot,Convolvulaceae
DICA3,DIREC,Dichondra repens J.R. Forst. & G. Forst. var. carolinensis (Michx.) Choisy,,Convolvulaceae
DICHO,,Dichondra J.R. Forst. & G. Forst.,ponysfoot,Convolvulaceae
DIMI,,Dichondra micrantha Urb.,Asian ponysfoot,Convolvulaceae
DIMI,DIRE3,Dichondra repens auct. non J.R. Forst. & G. Forst.,,Convolvulaceae
EVOLV,,Evolvulus L.,dwarf morning-glory,Convolvulaceae
EVSE,,Evolvulus sericeus Sw.,silver dwarf morning-glory,Convolvulaceae
EVSES,,Evolvulus sericeus Sw. var. sericeus,silver dwarf morning-glory,Convolvulaceae
EVSES,EVSED,Evolvulus sericeus Sw. var. discolor (Benth.) A. Gray,,Convolvulaceae
IPCA5,,Ipomoea carnea Jacq.,gloria de la manana,Convolvulaceae
IPCAF,,Ipomoea carnea Jacq. ssp. fistulosa (Mart. ex Choisy) D. Austin,gloria de la manana,Convolvulaceae
IPCAF,IPCR3,Ipomoea crassicaulis (Benth.) B.L. Rob.,,Convolvulaceae
IPCAF,IPFI2,Ipomoea fistulosa Mart. ex Choisy,,Convolvulaceae
IPCO3,,Ipomoea coccinea L.,redstar,Convolvulaceae
IPCO3,QUCO9,Quamoclit coccinea (L.) Moench,,Convolvulaceae
IPCO8,,Ipomoea cordatotriloba Dennst.,tievine,Convolvulaceae
IPCOC2,,Ipomoea cordatotriloba Dennst. var. cordatotriloba,tievine,Convolvulaceae
IPCOC2,COCA24,Convolvulus carolinus L.,,Convolvulaceae
IPCOC2,IPCA8,"Ipomoea carolina (L.) Pursh, non L.",,Convolvulaceae
IPCOC2,IPCA10,"Ipomoea caroliniana sensu Small, non Poir.",,Convolvulaceae
