Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
SYUN,ASUNA,Aster undulatus L. var. asperulus Alph. Wood,,Asteraceae
SYUN,ASUND,Aster undulatus L. var. diversifolius (Michx.) A. Gray,,Asteraceae
SYUN,ASUNL,Aster undulatus L. var. loriformis Burgess,,Asteraceae
SYUN,ASUNT,Aster undulatus L. var. triangularis Burgess,,Asteraceae
SYUR,,Symphyotrichum urophyllum (Lindl.) G.L. Nesom,white arrowleaf aster,Asteraceae
SYUR,ASHI5,Aster hirtellus Lindl.,,Asteraceae
SYUR,ASSA13,Aster sagittifolius auct. non Wedemeyer ex Willd.,,Asteraceae
SYUR,ASSAU,Aster sagittifolius Wedemeyer ex Willd. var. urophyllus (Lindl.) Burgess,,Asteraceae
SYUR,ASUR2,Aster urophyllus Lindl.,,Asteraceae
TABA,,Tanacetum balsamita L.,costmary,Asteraceae
TABA,BAMA8,Balsamita major Desf.,,Asteraceae
TABA,BAMAT2,Balsamita major Desf. var. tanacetoides (Boiss.) Moldenke,,Asteraceae
TABA,CHBA6,"Chrysanthemum balsamita (L.) Baill., non L.",,Asteraceae
TABA,CHBAT,Chrysanthemum balsamita (L.) Baill. var. tanacetoides Boiss.,,Asteraceae
TABA,PYMA2,Pyrethrum majus (Desf.) Tzvelev,,Asteraceae
TAER,,Tagetes erecta L.,Aztec marigold,Asteraceae
TAER,TAMA2,Tagetes major Gaertn.,,Asteraceae
TAGET,,Tagetes L.,marigold,Asteraceae
TALA2,,Taraxacum laevigatum (Willd.) DC.,rock dandelion,Asteraceae
TALA2,LEER2,Leontodon erythrospermum (Andrz. ex Besser) Britton,,Asteraceae
TALA2,TADI7,Taraxacum disseminatum G.E. Haglund,,Asteraceae
TALA2,TAER3,Taraxacum erythrospermum Andrz. ex Besser,,Asteraceae
TALA2,TALA8,Taraxacum lacistophyllum (Dahlst.) Raunk.,,Asteraceae
TALA2,TASC,Taraxacum scanicum Dahlst.,,Asteraceae
TAMI3,,Tagetes minuta L.,muster John Henry,Asteraceae
TAMI3,TABO2,Tagetes bonariensis Pers.,,Asteraceae
TAMI3,TAGL2,Tagetes glandulifera Schrank,,Asteraceae
TAMI3,TAGL3,Tagetes glandulosa Schrank ex Link,,Asteraceae
TAMI3,TAPO2,Tagetes porophylla Vell.,,Asteraceae
TANAC,,Tanacetum L.,tansy,Asteraceae
TAOF,,Taraxacum officinale F.H. Wigg.,common dandelion,Asteraceae
TAOFO,,Taraxacum officinale F.H. Wigg. ssp. officinale,common dandelion,Asteraceae
TAOFO,LELA13,"Leontodon latiloba (DC.) Britton, nom. inq.",,Asteraceae
TAOFO,LETA2,"Leontodon taraxacum L. p.p., nom. inq.",,Asteraceae
TAOFO,TAAT,Taraxacum atroglaucum M.P. Christ.,,Asteraceae
TAOFO,TACA11,Taraxacum campylodes G.E. Haglund,,Asteraceae
TAOFO,TACR,Taraxacum croceum auct. non Dahlst.,,Asteraceae
TAOFO,TACU2,Taraxacum curvidens M.P. Christ.,,Asteraceae
TAOFO,TACY,Taraxacum cyclocentrum M.P. Christ.,,Asteraceae
TAOFO,TADA,Taraxacum dahlstedtii Lindb. f.,,Asteraceae
TAOFO,TADA2,Taraxacum davidssonii M.P. Christ.,,Asteraceae
TAOFO,TADE,Taraxacum devians Dahlst.,,Asteraceae
TAOFO,TADI4,Taraxacum dilutisquameum M.P. Christ.,,Asteraceae
TAOFO,TAFI,Taraxacum firmum Dahlst.,,Asteraceae
TAOFO,TAIS,Taraxacum islandiciforme Dahlst.,,Asteraceae
TAOFO,TAKO80,Taraxacum kok-saghyz auct. non Rodin,,Asteraceae
TAOFO,TALA5,"Taraxacum latilobum DC., nom. inq.",,Asteraceae
TAOFO,TAOFV,"Taraxacum officinale F.H. Wigg. ssp. vulgare (Lam.) Schinz & R. Keller, nom. inq.",,Asteraceae
TAOFO,TAOFP,Taraxacum officinale F.H. Wigg. var. palustre (Lyons) Blytt p.p.,,Asteraceae
TAOFO,TAPAV,"Taraxacum palustre (Lyons) Symons var. vulgare (Lam.) Fernald, nom. inq.",,Asteraceae
TAOFO,TAPL,Taraxacum pleniflorum M.P. Christ.,,Asteraceae
TAOFO,TARE,Taraxacum retroflexum Lindb. f.,,Asteraceae
TAOFO,TARH,Taraxacum rhodolepis Dahlst.,,Asteraceae
TAOFO,TAUN,Taraxacum undulatum Lindb. f. & Marklund,,Asteraceae
TAOFO,TAVA2,Taraxacum vagans G.E. Haglund,,Asteraceae
TAOFO,TAVU2,"Taraxacum vulgare Lam., nom. inq.",,Asteraceae
TAOFO,TAXA,Taraxacum xanthostigma Lindb. f.,,Asteraceae
TAPA6,,Tanacetum parthenium (L.) Sch. Bip.,feverfew,Asteraceae
TAPA6,CHPA33,Chrysanthemum parthenium (L.) Bernh.,,Asteraceae
TAPA6,MAPA18,Matricaria parthenium L.,,Asteraceae
TAPA9,,Taraxacum palustre (Lyons) Symons,marsh dandelion,Asteraceae
TAPA9,TATU,Taraxacum turfosum (Sch. Bip.) Soest,,Asteraceae
TARAX,,Taraxacum F.H. Wigg.,dandelion,Asteraceae
TAVU,,Tanacetum vulgare L.,common tansy,Asteraceae
TAVU,CHVU3,Chrysanthemum vulgare (L.) Bernh.,,Asteraceae
TAVU,TABO4,Tanacetum boreale Fisch. ex DC.,,Asteraceae
TAVU,TAVUC,Tanacetum vulgare L. var. crispum DC.,,Asteraceae
TRAGO,,Tragopogon L.,goatsbeard,Asteraceae
TRDU,,Tragopogon dubius Scop.,yellow salsify,Asteraceae
TRDU,TRDUM,Tragopogon dubius Scop. ssp. major (Jacq.) Voll.,,Asteraceae
TRDU,TRMA9,Tragopogon major Jacq.,,Asteraceae
TRIPL4,,Tripleurospermum Sch. Bip.,mayweed,Asteraceae
TRMA17,,Tripleurospermum maritimum (L.) W.D.J. Koch,false mayweed,Asteraceae
TRMAM,,Tripleurospermum maritimum (L.) W.D.J. Koch ssp. maritimum,false mayweed,Asteraceae
TRMAM,CHMA13,Chamomilla maritima (L.) Rydb.,,Asteraceae
TRMAM,MAMA10,Matricaria maritima L.,,Asteraceae
TRPE21,,Tripleurospermum perforatum (Mérat) M. Lainz,scentless false mayweed,Asteraceae
TRPE21,CHIN7,Chamomilla inodora (L.) Gilib.,,Asteraceae
TRPE21,MAIN12,Matricaria inodora L.,,Asteraceae
TRPE21,MAMAI,Matricaria maritima L. ssp. inodora (L.) Clapham,,Asteraceae
TRPE21,MAMAA,Matricaria maritima L. var. agrestis (Knaf) Wilmott,,Asteraceae
TRPE21,MAPE2,Matricaria perforata Mérat,,Asteraceae
TRPE21,TRIN11,Tripleurospermum inodorum (L.) Sch. Bip.,,Asteraceae
TRPO,,Tragopogon porrifolius L.,salsify,Asteraceae
TRPR,,Tragopogon pratensis L.,Jack-go-to-bed-at-noon,Asteraceae
TRPR,TRLA30,Tragopogon lamottei Rouy,,Asteraceae
TRPR,TROR11,Tragopogon orientalis L.,,Asteraceae
TRPR,TRPRO2,Tragopogon pratensis L. ssp. orientalis (L.) Celak.,,Asteraceae
TUFA,,Tussilago farfara L.,coltsfoot,Asteraceae
TUSSI,,Tussilago L.,coltsfoot,Asteraceae
VENO,,Vernonia noveboracensis (L.) Michx.,New York ironweed,Asteraceae
VENO,VEHA4,Vernonia harperi Gleason,,Asteraceae
VERNO,,Vernonia Schreb.,ironweed,Asteraceae
XANTH2,,Xanthium L.,cocklebur,Asteraceae
XASP2,,Xanthium spinosum L.,spiny cocklebur,Asteraceae
XASP2,ACSP5,Acanthoxanthium spinosum (L.) Fourr.,,Asteraceae
XASP2,XASPI,Xanthium spinosum L. var. inerme Bel,,Asteraceae
XAST,,Xanthium strumarium L.,rough cocklebur,Asteraceae
XASTC,,Xanthium strumarium L. var. canadense (Mill.) Torr. & A. Gray,Canada cocklebur,Asteraceae
XASTC,XAAC,Xanthium acerosum Greene,,Asteraceae
XASTC,XACA2,Xanthium californicum Greene,,Asteraceae
XASTC,XACAR,Xanthium californicum Greene var. rotundifolium Widder,,Asteraceae
XASTC,XACA3,Xanthium campestre Greene,,Asteraceae
XASTC,XACA4,Xanthium canadense Mill.,,Asteraceae
XASTC,XACA6,Xanthium cavanillesii Schouw,,Asteraceae
XASTC,XACE2,Xanthium cenchroides Millsp. & Sherff,,Asteraceae
XASTC,XACO,Xanthium commune Britton,,Asteraceae
XASTC,XAEC,Xanthium echinatum Murray,,Asteraceae
XASTC,XAGL2,Xanthium glanduliferum Greene,,Asteraceae
XASTC,XAIT,Xanthium italicum Moretti,,Asteraceae
XASTC,XAMA,Xanthium macounii Britton,,Asteraceae
XASTC,XAOL,Xanthium oligacanthum Piper,,Asteraceae
XASTC,XAOV,Xanthium oviforme Wallr.,,Asteraceae
XASTC,XAPE2,Xanthium pensylvanicum Wallr.,,Asteraceae
XASTC,XASA3,Xanthium saccharatum Wallr.,,Asteraceae
XASTC,XASP3,Xanthium speciosum Kearney,,Asteraceae
XASTC,XASTI,Xanthium strumarium L. ssp. italicum (Moretti) D. Löve,,Asteraceae
XASTC,XASTO,Xanthium strumarium L. var. oviforme (Wallr.) M. Peck,,Asteraceae
XASTC,XASTP,Xanthium strumarium L. var. pensylvanicum (Wallr.) M. Peck,,Asteraceae
XASTC,XAVA,Xanthium varians Greene,,Asteraceae
XASTG,,Xanthium strumarium L. var. glabratum (DC.) Cronquist,rough cocklebur,Asteraceae
XASTG,XAAM2,Xanthium americanum Walter,,Asteraceae
XASTG,XACA5,Xanthium calvum Millsp. & Sherff,,Asteraceae
XASTG,XACH,Xanthium chasei Fernald,,Asteraceae
XASTG,XACH2,Xanthium chinense Mill.,,Asteraceae
XASTG,XACU,Xanthium curvescens Millsp. & Sherff,,Asteraceae
XASTG,XACY,Xanthium cylindraceum Millsp. & Sherff,,Asteraceae
XASTG,XAEC2,Xanthium echinellum Greene,,Asteraceae
XASTG,XAGL3,Xanthium globosum Shull,,Asteraceae
XASTG,XAIN,Xanthium inflexum Mack. & Bush,,Asteraceae
XASTG,XAMAG,Xanthium macrocarpum DC. var. glabratum DC.,,Asteraceae
XASTG,XAOC,Xanthium occidentale Bertol.,,Asteraceae
XASTG,XAOR,Xanthium orientale L.,,Asteraceae
XASTG,XASTW,Xanthium strumarium L. var. wootonii (Cockerell) M. Peck,,Asteraceae
XASTG,XASTW2,Xanthium strumarium L. var. wootonii (Cockerell) W.C. Martin & C.R. Hutchins,,Asteraceae
XASTG,XAWO,Xanthium wootonii Cockerell,,Asteraceae
ZINNI,,Zinnia L.,zinnia,Asteraceae
ZIVI2,,Zinnia violacea Cav.,elegant zinnia,Asteraceae
ZIVI2,CREL6,Crassina elegans (Jacq.) Kuntze,,Asteraceae
ZIVI2,ZIEL,Zinnia elegans Jacq.,,Asteraceae
AZCA,,Azolla caroliniana Willd.,Carolina mosquitofern,Azollaceae
AZCA,AZCR,Azolla cristata Kaulf.,,Azollaceae
AZOLL,,Azolla Lam.,mosquitofern,Azollaceae
BACID,,Bacidia De Not.,dotted lichen,Bacidiaceae
IMCA,,Impatiens capensis Meerb.,jewelweed,Balsaminaceae
IMCA,IMBI2,Impatiens biflora Walter,,Balsaminaceae
IMCA,IMFU,Impatiens fulva Nutt.,,Balsaminaceae
IMCA,IMNOB,Impatiens noli-tangere L. ssp. biflora (Walter) Hultén,,Balsaminaceae
IMCA,IMNO2,Impatiens nortonii Rydb.,,Balsaminaceae
IMGL,,Impatiens glandulifera Royle,ornamental jewelweed,Balsaminaceae
IMGL,IMRO,Impatiens roylei Walp.,,Balsaminaceae
IMPA,,Impatiens pallida Nutt.,pale touch-me-not,Balsaminaceae
IMPAT,,Impatiens L.,touch-me-not,Balsaminaceae
BEOT,,Berberis ×ottawensis C.K. Schneid. [thunbergii × vulgaris],barberry,Berberidaceae
BERBE,,Berberis L.,barberry,Berberidaceae
BETH,,Berberis thunbergii DC.,Japanese barberry,Berberidaceae
BETH,BETHA,Berberis thunbergii DC. var. atropurpurea Chenault,,Berberidaceae
BEVU,,Berberis vulgaris L.,common barberry,Berberidaceae
CATH2,,Caulophyllum thalictroides (L.) Michx.,blue cohosh,Berberidaceae
CAULO,,Caulophyllum Michx.,cohosh,Berberidaceae
PODOP,,Podophyllum L.,mayapple,Berberidaceae
POPE,,Podophyllum peltatum L.,mayapple,Berberidaceae
ALGL2,,Alnus glutinosa (L.) Gaertn.,European alder,Betulaceae
ALGL2,ALAL7,"Alnus alnus (L.) Britton, nom. inval.",,Betulaceae
ALIN2,,Alnus incana (L.) Moench,gray alder,Betulaceae
ALINR,,Alnus incana (L.) Moench ssp. rugosa (Du Roi) R.T. Clausen,speckled alder,Betulaceae
ALINR,ALINA,Alnus incana (L.) Moench var. americana Regel,,Betulaceae
ALINR,ALRU3,Alnus rugosa (Du Roi) Spreng.,,Betulaceae
ALINR,ALRUA,Alnus rugosa (Du Roi) Spreng. var. americana (Regel) Fernald,,Betulaceae
ALNUS,,Alnus Mill.,alder,Betulaceae
ALSE2,,Alnus serrulata (Aiton) Willd.,hazel alder,Betulaceae
ALSE2,ALINS,Alnus incana (L.) Moench var. serrulata (Aiton) B. Boivin,,Betulaceae
ALSE2,ALNO,Alnus noveboracensis Britton,,Betulaceae
ALSE2,ALSES,Alnus serrulata (Aiton) Willd. var. subelliptica Fernald,,Betulaceae
BEAL2,,Betula alleghaniensis Britton,yellow birch,Betulaceae
BEALA,,Betula alleghaniensis Britton var. alleghaniensis,yellow birch,Betulaceae
BEALA,BEALF,Betula alleghaniensis Britton var. fallax (Fassett) Brayshaw,,Betulaceae
BEALA,BELU,Betula lutea Michx. f.,,Betulaceae
BEALA,BELUF,Betula lutea Michx. f. var. fallax Fassett,,Betulaceae
BEALM,,Betula alleghaniensis Britton var. macrolepis (Fernald) Brayshaw,yellow birch,Betulaceae
BEALM,BELUM,Betula lutea Michx. f. var. macrolepis Fernald,,Betulaceae
BECA4,,Betula ×caerulea Blanch. (pro sp.) [populifolia × papyrifera var. cordifolia],blue birch,Betulaceae
BECAG,,Betula ×caerulea Blanch. var. grandis Blanch. (pro nm.),big blue birch,Betulaceae
BECAG,BECA8,Betula ×caerulea-grandis Blanch.,,Betulaceae
BELE,,Betula lenta L.,sweet birch,Betulaceae
BENI,,Betula nigra L.,river birch,Betulaceae
BEPA,,Betula papyrifera Marshall,paper birch,Betulaceae
BEPAC2,,Betula papyrifera Marshall var. cordifolia (Regel) Fernald,mountain paper birch,Betulaceae
BEPAC2,BEALC2,Betula alba L. var. cordifolia (Regel) Regel,,Betulaceae
BEPAC2,BECO3,Betula cordifolia Regel,,Betulaceae
BEPAP,,Betula papyrifera Marshall var. papyrifera,paper birch,Betulaceae
BEPAP,BEALC,Betula alba L. var. commutata Regel,,Betulaceae
BEPAP,BEPAC,Betula papyrifera Marshall var. commutata (Regel) Fernald,,Betulaceae
BEPAP,BEPAE,Betula papyrifera Marshall var. elobata (Fernald) Sarg.,,Betulaceae
BEPAP,BEPAM2,Betula papyrifera Marshall var. macrostachya Fernald,,Betulaceae
BEPAP,BEPAP2,Betula papyrifera Marshall var. pensilis Fernald,,Betulaceae
BEPE3,,Betula pendula Roth,European white birch,Betulaceae
BEPE3,BEPED,Betula pendula Roth f. dalecarlica (L. f.) C.K. Schneid.,,Betulaceae
BEPE3,BEVE2,Betula verrucosa Ehrh.,,Betulaceae
BEPO,,Betula populifolia Marshall,gray birch,Betulaceae
BEPU4,,Betula pumila L.,bog birch,Betulaceae
BEPU5,,Betula pubescens Ehrh.,downy birch,Betulaceae
BEPUP2,,Betula pumila L. var. pumila,bog birch,Betulaceae
BEPUP5,,Betula pubescens Ehrh. ssp. pubescens,downy birch,Betulaceae
BEPUP5,BEAL3,"Betula alba L., nom. utique rej.",,Betulaceae
BEPUP5,BEPUP4,Betula pubescens Ehrh. var. pubescens,,Betulaceae
BEPUR,,Betula pumila L. var. renifolia Fernald,bog birch,Betulaceae
BEPUR,BENAR,Betula nana L. var. renifolia (Fernald) B. Boivin,,Betulaceae
BETUL,,Betula L.,birch,Betulaceae
CACA18,,Carpinus caroliniana Walter,American hornbeam,Betulaceae
CACAV,,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,American hornbeam,Betulaceae
CACAV,CABEV,Carpinus betulus L. var. virginiana Marshall,,Betulaceae
CACAV,CACAV2,Carpinus caroliniana Walter var. virginiana (Marshall) Fernald,,Betulaceae
CARPI,,Carpinus L.,hornbeam,Betulaceae
COAM3,,Corylus americana Walter,American hazelnut,Betulaceae
COAM3,COAMI,Corylus americana Walter var. indehiscens Palmer & Steyerm.,,Betulaceae
COCO6,,Corylus cornuta Marshall,beaked hazelnut,Betulaceae
COCOC2,,Corylus cornuta Marshall var. cornuta,beaked hazelnut,Betulaceae
COCOC2,CORO5,Corylus rostrata Aiton,,Betulaceae
COHE12,,Corylus heterophylla Fisch. ex Trautv.,Siberian hazelnut,Betulaceae
CORYL,,Corylus L.,hazelnut,Betulaceae
OSTRY,,Ostrya Scop.,hophornbeam,Betulaceae
OSVI,,Ostrya virginiana (Mill.) K. Koch,hophornbeam,Betulaceae
OSVI,OSVIL,Ostrya virginiana (Mill.) K. Koch var. lasia Fernald,,Betulaceae
OSVI,OSVIV,Ostrya virginiana (Mill.) K. Koch var. virginiana,,Betulaceae
CABI8,,Catalpa bignonioides Walter,southern catalpa,Bignoniaceae
CABI8,CACA58,"Catalpa catalpa (L.) Karst., nom. inval.",,Bignoniaceae
CAMPS,,Campsis Lour.,campsis,Bignoniaceae
CAOV5,,Catalpa ovata G. Don,Chinese catalpa,Bignoniaceae
CARA2,,Campsis radicans (L.) Seem. ex Bureau,trumpet creeper,Bignoniaceae
CARA2,BIRA2,Bignonia radicans L.,,Bignoniaceae
CARA2,TERA,Tecoma radicans (L.) Juss.,,Bignoniaceae
CASP8,,Catalpa speciosa (Warder) Warder ex Engelm.,northern catalpa,Bignoniaceae
CATAL,,Catalpa Scop.,catalpa,Bignoniaceae
WOAR,,Woodwardia areolata (L.) T. Moore,netted chainfern,Blechnaceae
WOAR,LOAR7,Lorinseria areolata (L.) C. Presl,,Blechnaceae
WOODW,,Woodwardia Sm.,chainfern,Blechnaceae
WOVI,,Woodwardia virginica (L.) Sm.,Virginia chainfern,Blechnaceae
WOVI,ANVI6,Anchistea virginica (L.) C. Presl,,Blechnaceae
AMLY,,Amsinckia lycopsoides Lehm.,tarweed fiddleneck,Boraginaceae
AMLY,AMBA6,Amsinckia barbata Greene,,Boraginaceae
AMLY,BELY2,Benthamia lycopsoides (Lehm.) Lindl. ex Druce,,Boraginaceae
AMME,,Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.,Menzies' fiddleneck,Boraginaceae
AMMEI2,,Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. intermedia (Fisch. & C.A. Mey.) Ganders,common fiddleneck,Boraginaceae
AMMEI2,AMAR7,Amsinckia arizonica Suksd.,,Boraginaceae
AMMEI2,AMDE5,Amsinckia demissa Suksd.,,Boraginaceae
AMMEI2,AMEC,Amsinckia echinata A. Gray,,Boraginaceae
AMMEI2,AMIN5,Amsinckia intactilis J.F. Macbr.,,Boraginaceae
AMMEI2,AMIN3,Amsinckia intermedia Fisch. & C.A. Mey.,,Boraginaceae
AMMEI2,AMINE2,Amsinckia intermedia Fisch. & C.A. Mey. var. echinata (A. Gray) Wiggins,,Boraginaceae
AMMEI2,AMMI2,Amsinckia microphylla Suksd.,,Boraginaceae
AMMEI2,AMNA3,Amsinckia nana Suksd.,,Boraginaceae
AMMEI2,AMRI2,Amsinckia rigida Suksd.,,Boraginaceae
AMMEM2,,Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. menziesii,Menzies' fiddleneck,Boraginaceae
AMMEM2,AMHI,Amsinckia hispida auct. non (Ruiz & Pav.) I.M. Johnst.,,Boraginaceae
AMMEM2,AMID,Amsinckia idahoensis M.E. Jones,,Boraginaceae
AMMEM2,AMMI3,Amsinckia micrantha Suksd.,,Boraginaceae
AMMEM2,AMPA9,Amsinckia parviflora A. Heller,,Boraginaceae
AMMEM2,AMRE2,Amsinckia retrorsa Suksd.,,Boraginaceae
AMMEM2,AMRU3,Amsinckia rugosa Rydb.,,Boraginaceae
AMMEM2,ECME4,Echium menziesii Lehm.,,Boraginaceae
AMSIN,,Amsinckia Lehm.,fiddleneck,Boraginaceae
ANAR16,,Anchusa arvensis (L.) M. Bieb.,small bugloss,Boraginaceae
ANAR16,LYAR,Lycopsis arvensis L.,,Boraginaceae
ANAZ,,Anchusa azurea Mill.,Italian bugloss,Boraginaceae
ANAZ,ANIT,Anchusa italica Retz.,,Boraginaceae
ANBA3,,Anchusa barrelieri (All.) Vitman,Barrelier's bugloss,Boraginaceae
ANBA3,BUBA2,Buglossum barrelieri All.,,Boraginaceae
ANCHU,,Anchusa L.,bugloss,Boraginaceae
ANOF,,Anchusa officinalis L.,common bugloss,Boraginaceae
ANOF,ANPR2,Anchusa procera Besser ex Link,,Boraginaceae
ASPER,,Asperugo L.,German-madwort,Boraginaceae
ASPR,,Asperugo procumbens L.,German-madwort,Boraginaceae
BOOF,,Borago officinalis L.,common borage,Boraginaceae
BORAG,,Borago L.,borage,Boraginaceae
BUAR3,,Buglossoides arvensis (L.) I.M. Johnst.,corn gromwell,Boraginaceae
BUAR3,LIAR4,Lithospermum arvense L.,,Boraginaceae
BUGLO,,Buglossoides Moench,buglossoides,Boraginaceae
CYNOG,,Cynoglossum L.,hound's tongue,Boraginaceae
CYOF,,Cynoglossum officinale L.,gypsyflower,Boraginaceae
CYVI,,Cynoglossum virginianum L.,wild comfrey,Boraginaceae
CYVI,ANVI20,Andersonglossum virginianum (L.) J.I. Cohen,,Boraginaceae
CYVIB,,Cynoglossum virginianum L. var. boreale (Fernald) Cooperr.,wild comfrey,Boraginaceae
CYVIB,ANBO4,Andersonglossum boreale (Fernald) J.I. Cohen,,Boraginaceae
CYVIB,CYBO,Cynoglossum boreale Fernald,,Boraginaceae
CYVIV,,Cynoglossum virginianum L. var. virginianum,wild comfrey,Boraginaceae
ECHIU,,Echium L.,viper's bugloss,Boraginaceae
ECVU,,Echium vulgare L.,common viper's bugloss,Boraginaceae
HACKE,,Hackelia Opiz,stickseed,Boraginaceae
HAVI2,,Hackelia virginiana (L.) I.M. Johnst.,beggarslice,Boraginaceae
HAVI2,LAVI7,Lappula virginiana (L.) Greene,,Boraginaceae
HAVI2,MYVI,Myosotis virginiana L.,,Boraginaceae
LACE,,Lappula cenchrusoides A. Nelson,Great Plains stickseed,Boraginaceae
LAOC3,,Lappula occidentalis (S. Watson) Greene,flatspine stickseed,Boraginaceae
LAOCO,,Lappula occidentalis (S. Watson) Greene var. occidentalis,flatspine stickseed,Boraginaceae
LAOCO,LAECO,Lappula echinata Gilib. var. occidentalis (S. Watson) B. Boivin,,Boraginaceae
LAOCO,LARE,Lappula redowskii auct. non (Hornem.) Greene,,Boraginaceae
LAOCO,LARED,Lappula redowskii (Hornem.) Greene var. desertorum (Greene) I.M. Johnst.,,Boraginaceae
LAOCO,LAREO,Lappula redowskii (Hornem.) Greene var. occidentalis (S. Watson) Rydb.,,Boraginaceae
LAOCO,LARER,Lappula redowskii (Hornem.) Greene var. redowskii,,Boraginaceae
LAPPU,,Lappula Moench,stickseed,Boraginaceae
LASQ,,Lappula squarrosa (Retz.) Dumort.,European stickseed,Boraginaceae
LASQ,LAEC,Lappula echinata Gilib.,,Boraginaceae
LASQ,LAER4,Lappula erecta A. Nelson,,Boraginaceae
LASQ,LAFR5,Lappula fremontii (Torr.) Greene,,Boraginaceae
LASQ,LALA11,"Lappula lappula (L.) Karst., nom. inval.",,Boraginaceae
LASQ,LAMY3,Lappula myosotis Moench,,Boraginaceae
LASQ,LASQE,Lappula squarrosa (Retz.) Dumort. var. erecta (A. Nelson) Dorn,,Boraginaceae
LIOF,,Lithospermum officinale L.,European stoneseed,Boraginaceae
LITHO3,,Lithospermum L.,stoneseed,Boraginaceae
MEPA,,Mertensia paniculata (Aiton) G. Don,tall bluebells,Boraginaceae
MEPAP,,Mertensia paniculata (Aiton) G. Don var. paniculata,tall bluebells,Boraginaceae
MEPAP,MEPA8,Mertensia palmeri A. Nelson & J.F. Macbr.,,Boraginaceae
MEPAP,MEPI4,Mertensia pilosa (Cham.) DC.,,Boraginaceae
MERTE,,Mertensia Roth,bluebells,Boraginaceae
MYAR,,Myosotis arvensis (L.) Hill,field forget-me-not,Boraginaceae
MYAR,MYSCA,Myosotis scorpioides L. var. arvensis L.,,Boraginaceae
MYLA,,Myosotis laxa Lehm.,bay forget-me-not,Boraginaceae
MYOSO,,Myosotis L.,forget-me-not,Boraginaceae
MYSC,,Myosotis scorpioides L.,true forget-me-not,Boraginaceae
MYSC,MYPA2,Myosotis palustris (L.) Hill,,Boraginaceae
MYST2,,Myosotis stricta Link ex Roem. & Schult.,strict forget-me-not,Boraginaceae
MYST2,MYMI,Myosotis micrantha auct. non Pall. ex Lehm.,,Boraginaceae
MYSY,,Myosotis sylvatica Ehrh.,woodland forget-me-not,Boraginaceae
MYVE,,Myosotis verna Nutt.,spring forget-me-not,Boraginaceae
MYVE,MYVI2,"Myosotis virginica auct. non (L.) Britton, Sterns & Poggenb.",,Boraginaceae
ONBE,,Onosmodium bejariense DC. ex A. DC.,soft-hair marbleseed,Boraginaceae
ONBEH,,Onosmodium bejariense DC. ex A. DC. var. hispidissimum (Mack.) B.L. Turner,softhair marbleseed,Boraginaceae
ONBEH,LICA29,Lithospermum carolinianum auct. non Lam.,,Boraginaceae
ONBEH,ONHI,Onosmodium hispidissimum Mack.,,Boraginaceae
ONBEH,ONHIM,Onosmodium hispidissimum Mack. var. macrospermum Mack. & Bush,,Boraginaceae
ONBEH,ONMOH2,Onosmodium molle Michx. ssp. hispidissimum (Mack.) B. Boivin,,Boraginaceae
ONBEH,ONMOH,Onosmodium molle Michx. var. hispidissimum (Mack.) Cronquist,,Boraginaceae
ONOSM,,Onosmodium Michx.,marbleseed,Boraginaceae
ONVI2,,Onosmodium virginianum (L.) A. DC.,wild Job's tears,Boraginaceae
ONVI2,ONVIH,Onosmodium virginianum (L.) A. DC. var. hirsutum Mack.,,Boraginaceae
SYAS,,Symphytum asperum Lepechin,prickly comfrey,Boraginaceae
SYAS,SYAS2,Symphytum asperrimum Donn ex Sims,,Boraginaceae
SYMPH2,,Symphytum L.,comfrey,Boraginaceae
SYOF,,Symphytum officinale L.,common comfrey,Boraginaceae
SYOF,SYOFU,Symphytum officinale L. ssp. uliginosum auct. non (Kern.) Nyman,,Boraginaceae
SYOF,SYUL,Symphytum uliginosum auct. non Kern.,,Boraginaceae
SYTU,,Symphytum tuberosum L.,tuberous comfrey,Boraginaceae
SYUP,,Symphytum ×uplandicum Nyman (pro sp.) [asperum × officinale],comfrey,Boraginaceae
SYUP,SYPE3,Symphytum peregrinum auct. non Ledeb.,,Boraginaceae
BRACH10,,Brachythecium Schimp.,brachythecium moss,Brachytheciaceae
BRPL5,,Brachythecium plumosum (Hedw.) Schimp.,brachythecium moss,Brachytheciaceae
BRPL5,BRFL5,Brachythecium flagellare (Hedw.) Jenn.,,Brachytheciaceae
BRPL5,BRFLH,Brachythecium flagellare (Hedw.) Jenn. var. homomallum (Schimp.) Jenn.,,Brachytheciaceae
BRPL5,BRFLP,Brachythecium flagellare (Hedw.) Jenn. var. pringlei (R.S. Williams) Grout,,Brachytheciaceae
BRPL5,BRFLR,Brachythecium flagellare (Hedw.) Jenn. var. roellii (Renauld & Cardot) Grout,,Brachytheciaceae
BRPL5,BRPLH,Brachythecium plumosum (Hedw.) Schimp. var. homomallum Schimp.,,Brachytheciaceae
BRPL5,BRPLP,Brachythecium plumosum (Hedw.) Schimp. var. pringlei (R.S. Williams) Grout,,Brachytheciaceae
