Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
PLSCH,ALCO10,Allocarya cognata Greene,,Boraginaceae
PLSCH,ALHI5,Allocarya hispidula Greene,,Boraginaceae
PLSCH,ALSC7,Allocarya scopulorum Greene,,Boraginaceae
PLSCH,PLCO10,Plagiobothrys cognatus (Greene) I.M. Johnst.,,Boraginaceae
PLSCH,PLHI7,Plagiobothrys hispidulus (Greene) I.M. Johnst.,,Boraginaceae
PLSCH,PLNE2,Plagiobothrys nelsonii (Greene) I.M. Johnst.,,Boraginaceae
PLSCH,PLSC,Plagiobothrys scopulorum (Greene) I.M. Johnst.,,Boraginaceae
PLSCH,PLSCP2,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. ssp. penicillatus (Greene) Á. Löve,,Boraginaceae
PLSCH,PLSCP,Plagiobothrys scouleri (Hook. & Arn.) I.M. Johnst. var. penicillatus (Greene) Cronquist,,Boraginaceae
PLTE,,Plagiobothrys tenellus (Nutt. ex Hook.) A. Gray,Pacific popcornflower,Boraginaceae
PLTE,PLAS,Plagiobothrys asper Greene,,Boraginaceae
SYMPH2,,Symphytum L.,comfrey,Boraginaceae
SYOF,,Symphytum officinale L.,common comfrey,Boraginaceae
SYOF,SYOFU,Symphytum officinale L. ssp. uliginosum auct. non (Kern.) Nyman,,Boraginaceae
SYOF,SYUL,Symphytum uliginosum auct. non Kern.,,Boraginaceae
TINU2,,Tiquilia nuttallii (Hook.) A.T. Richardson,Nuttall's crinklemat,Boraginaceae
TINU2,CONU2,Coldenia nuttallii Hook.,,Boraginaceae
TIQUI,,Tiquilia Pers.,crinklemat,Boraginaceae
ALAL3,,Alyssum alyssoides (L.) L.,pale madwort,Brassicaceae
ALAL3,ALCA11,Alyssum calycinum L.,,Brassicaceae
ALAL3,CLAL10,Clypeola alyssoides L.,,Brassicaceae
ALDE,,Alyssum desertorum Stapf,desert madwort,Brassicaceae
ALDED,,Alyssum desertorum Stapf var. desertorum,desert madwort,Brassicaceae
ALDED,ALTU2,Alyssum turkestanicum auct. non Regel & Schmalh.,,Brassicaceae
ALLIA,,Alliaria Heist. ex Fabr.,alliaria,Brassicaceae
ALPE4,,Alliaria petiolata (M. Bieb.) Cavara & Grande,garlic mustard,Brassicaceae
ALPE4,ALAL8,"Alliaria alliaria (L.) Britton, nom. inval.",,Brassicaceae
ALPE4,ALOF3,Alliaria officinalis Andrz. ex M. Bieb.,,Brassicaceae
ALPE4,ERAL14,Erysimum alliaria L.,,Brassicaceae
ALPE4,SIAL11,Sisymbrium alliaria (L.) Scop.,,Brassicaceae
ALYSS,,Alyssum L.,madwort,Brassicaceae
ANELS,,Anelsonia J.F. Macbr. & Payson,anelsonia,Brassicaceae
ANEU,,Anelsonia eurycarpa (A. Gray) J.F. Macbr. & Payson,daggerpod,Brassicaceae
ANEU,PAEU2,Parrya eurycarpa (A. Gray) Jeps.,,Brassicaceae
ANEU,PHEU2,Phoenicaulis eurycarpa (A. Gray) Abrams,,Brassicaceae
ARABI,,Arabidopsis Heynh.,rockcress,Brassicaceae
ARABI2,,Arabis L.,rockcress,Brassicaceae
ARCO,,Arabis cobrensis M.E. Jones,sagebrush rockcress,Brassicaceae
ARCO,BOCO6,Boechera cobrensis (M.E. Jones) Dorn,,Brassicaceae
ARCR,,Arabis crucisetosa Constance & Rollins,wetsoil rockcress,Brassicaceae
ARCU,,Arabis cusickii S. Watson,Cusick's rockcress,Brassicaceae
ARDI2,,Arabis ×divaricarpa A. Nelson (pro sp.) [drummondii × holboellii],spreadingpod rockcress,Brassicaceae
ARDI2,ARAC6,Arabis acutina Greene,,Brassicaceae
ARDI2,ARCOI,Arabis confinis S. Watson var. interposita (Greene) S.L. Welsh & Reveal,,Brassicaceae
ARDI2,ARDID3,Arabis divaricarpa A. Nelson var. dechamplainii B. Boivin,,Brassicaceae
ARDI2,ARDII,Arabis divaricarpa A. Nelson var. interposita (Greene) Rollins,,Brassicaceae
ARDI2,ARDIS2,Arabis divaricarpa A. Nelson var. stenocarpa M. Hopkins,,Brassicaceae
ARDI2,ARDIT,Arabis divaricarpa A. Nelson var. typica Rollins,,Brassicaceae
ARDI2,ARIN9,Arabis interposita Greene,,Brassicaceae
ARDI2,BODI4,Boechera divaricarpa (A. Nelson) Á. Löve & D. Löve,,Brassicaceae
ARDI2,BOGR6,Boechera grahamii (Lehm.) Windham & Al-Shehbaz,,Brassicaceae
ARDR,,Arabis drummondii A. Gray,Drummond's rockcress,Brassicaceae
ARDR,ARBR7,Arabis brachycarpa (Torr. & A. Gray) Britton,,Brassicaceae
ARDR,ARCO24,Arabis confinis S. Watson,,Brassicaceae
ARDR,ARCO18,Arabis connexa Greene,,Brassicaceae
ARDR,ARDRC,Arabis drummondii A. Gray var. connexa (Greene) Fernald,,Brassicaceae
ARDR,ARDRO,Arabis drummondii A. Gray var. oxyphylla (Greene) M. Hopkins,,Brassicaceae
ARDR,AROX2,Arabis oxyphylla Greene,,Brassicaceae
ARDR,BOAN6,Boechera angustifolia (Nutt.) Dorn,,Brassicaceae
ARDR,BOBR4,Boechera brachycarpa (Torr. & A. Gray) Dorn,,Brassicaceae
ARDR,BODR,Boechera drummondii (A. Gray) Á. Löve & D. Löve,,Brassicaceae
ARDR,BOST4,Boechera stricta (Graham) Al-Shehbaz,,Brassicaceae
ARDR,ERDR2,Erysimum drummondii (A. Gray) Kuntze,,Brassicaceae
ARDR,TUDR,Turritis drummondii (A. Gray) Lunell,,Brassicaceae
ARES5,,Arabis eschscholtziana Andrz.,Eschscholtz's hairy rockcress,Brassicaceae
ARES5,ARHIE2,Arabis hirsuta (L.) Scop. ssp. eschscholtziana (Andrz.) Hultén,,Brassicaceae
ARES5,ARHIE,Arabis hirsuta (L.) Scop. var. eschscholtziana (Andrz.) Rollins,,Brassicaceae
ARGL,,Arabis glabra (L.) Bernh.,tower rockcress,Brassicaceae
ARGL,ARGLF,Arabis glabra (L.) Bernh. var. furcatipilis M. Hopkins,,Brassicaceae
ARGL,ARGLG6,Arabis glabra (L.) Bernh. var. glabra,,Brassicaceae
ARGL,TUGL,Turritis glabra L.,,Brassicaceae
ARHI,,Arabis hirsuta (L.) Scop.,hairy rockcress,Brassicaceae
ARHIG,,Arabis hirsuta (L.) Scop. var. glabrata Torr. & A. Gray,mountain rockcress,Brassicaceae
ARHIP,,Arabis hirsuta (L.) Scop. var. pycnocarpa (M. Hopkins) Rollins,creamflower rockcress,Brassicaceae
ARHIP,ARHIP2,Arabis hirsuta (L.) Scop. ssp. pycnocarpa (M. Hopkins) Hultén,,Brassicaceae
ARHIP,ARHIA,Arabis hirsuta (L.) Scop. var. adpressipilis (M. Hopkins) Rollins,,Brassicaceae
ARHIP,AROV2,"Arabis ovata sensu Small, non Michx.",,Brassicaceae
ARHIP,ARPY4,Arabis pycnocarpa M. Hopkins,,Brassicaceae
ARHIP,ARPYA,Arabis pycnocarpa M. Hopkins var. adpressipilis M. Hopkins,,Brassicaceae
ARHO2,,Arabis holboellii Hornem.,Holboell's rockcress,Brassicaceae
ARHO2,BOHO3,Boechera holboellii (Hornem.) Á. Löve & D. Löve,,Brassicaceae
ARHOC,,Arabis holboellii Hornem. var. collinsii (Fernald) Rollins,Collins' rockcress,Brassicaceae
ARHOC,ARBO2,Arabis bourgovii Rydb.,,Brassicaceae
ARHOC,ARCO17,Arabis collinsii Fernald,,Brassicaceae
ARHOC,ARDA2,Arabis dacotica Greene,,Brassicaceae
ARHOC,ARDID4,Arabis divaricarpa A. Nelson var. dacotica (Greene) B. Boivin,,Brassicaceae
ARHOC,ARREC,Arabis retrofracta Graham var. collinsii (Fernald) B. Boivin,,Brassicaceae
ARHOC,BOCO4,Boechera collinsii (Fernald) Á. Löve & D. Löve,,Brassicaceae
ARHOC,BOHOC,Boechera holboellii (Hornem.) Á. Löve & D. Löve var. collinsii (Fernald) Dorn,,Brassicaceae
ARHOP2,,Arabis holboellii Hornem. var. pendulocarpa (A. Nelson) Rollins,dropseed rockcress,Brassicaceae
ARHOP2,ARPE10,Arabis pendulocarpa A. Nelson,,Brassicaceae
ARHOP3,,Arabis holboellii Hornem. var. pinetorum (Tidestr.) Rollins,Holboell's rockcress,Brassicaceae
ARHOP3,ARPI3,Arabis pinetorum Tidestr.,,Brassicaceae
ARHOP3,BOHOP,Boechera holboellii (Hornem.) Á. Löve & D. Löve var. pinetorum (Tidestr.) Dorn,,Brassicaceae
ARHOR,,Arabis holboellii Hornem. var. retrofracta (Graham) Rydb.,second rockcress,Brassicaceae
ARHOR,ARARS2,Arabis arcuata (Nutt.) A. Gray var. secunda (Howell) B.L. Rob.,,Brassicaceae
ARHOR,ARCA26,Arabis caduca A. Nelson,,Brassicaceae
ARHOR,ARCO25,Arabis consanguinea Greene,,Brassicaceae
ARHOR,AREX,Arabis exilis A. Nelson,,Brassicaceae
ARHOR,ARHOC2,Arabis holboellii Hornem. var. consanguinea (Greene) G. Mulligan,,Brassicaceae
ARHOR,ARHOS,Arabis holboellii Hornem. var. secunda (Howell) Jeps.,,Brassicaceae
ARHOR,ARHOT,Arabis holboellii Hornem. var. tenuis Böcher,,Brassicaceae
ARHOR,ARKO2,Arabis kochii Blank.,,Brassicaceae
ARHOR,ARLI6,Arabis lignipes A. Nelson,,Brassicaceae
ARHOR,ARMC2,Arabis mcdougalii Rydb.,,Brassicaceae
ARHOR,ARPO9,Arabis polyantha Greene,,Brassicaceae
ARHOR,ARRE11,Arabis retrofracta Graham,,Brassicaceae
ARHOR,ARREM,Arabis retrofracta Graham var. multicaulis B. Boivin,,Brassicaceae
ARHOR,ARRH2,Arabis rhodanthus Greene,,Brassicaceae
ARHOR,ARSE13,Arabis secunda Howell,,Brassicaceae
ARHOR,ARTE7,Arabis tenuis Greene,,Brassicaceae
ARHOR,BOEX2,Boechera exilis (A. Nelson) Dorn,,Brassicaceae
ARHOR,BOHOR,Boechera holboellii (Hornem.) Á. Löve & D. Löve var. retrofracta (Graham) Dorn,,Brassicaceae
ARHOR,BOHOS,Boechera holboellii (Hornem.) Á. Löve & D. Löve var. secunda (Howell) Dorn,,Brassicaceae
ARHOR,BORE6,Boechera retrofracta (Graham) Á. Löve & D. Löve,,Brassicaceae
ARHOR,BOTE8,Boechera tenuis (Böcher) Á. Löve & D. Löve,,Brassicaceae
ARLA10,,Arabis lasiocarpa Rollins,Wasatch rockcress,Brassicaceae
ARLE,,Arabis lemmonii S. Watson,Lemmon's rockcress,Brassicaceae
ARLEL,,Arabis lemmonii S. Watson var. lemmonii,Lemmon's rockcress,Brassicaceae
ARLEL,ARLET,Arabis lemmonii S. Watson var. typica Rollins,,Brassicaceae
ARLEL,BOLE5,Boechera lemmonii (S. Watson) W.A. Weber,,Brassicaceae
ARLI,,Arabis lignifera A. Nelson,desert rockcress,Brassicaceae
ARLI,BOLI6,Boechera lignifera (A. Nelson) W.A. Weber,,Brassicaceae
ARLY,,Arabis lyallii S. Watson,Lyall's rockcress,Brassicaceae
ARLYL,,Arabis lyallii S. Watson var. lyallii,Lyall's rockcress,Brassicaceae
ARLYL,BOLY,Boechera lyallii (S. Watson) Dorn,,Brassicaceae
ARLYN,,Arabis lyallii S. Watson var. nubigena (J.F. Macbr. & Payson) Rollins,Lyall's rockcress,Brassicaceae
ARMI,,Arabis microphylla Nutt.,littleleaf rockcress,Brassicaceae
ARMIM,,Arabis microphylla Nutt. var. macounii (S. Watson) Rollins,Macoun's rockcress,Brassicaceae
ARMIM,ARMA21,Arabis macounii S. Watson,,Brassicaceae
ARMIM,BOMIM2,Boechera microphylla (Nutt.) Dorn var. macounii (S. Watson) Rollins,,Brassicaceae
ARMIM2,,Arabis microphylla Nutt. var. microphylla,littleleaf rockcress,Brassicaceae
ARMIM2,ARTE9,Arabis tenuicula Greene,,Brassicaceae
ARMIM2,BOMI3,Boechera microphylla (Nutt.) Dorn,,Brassicaceae
ARMIM2,BOMIM,Boechera microphylla (Nutt.) Dorn var. microphylla,,Brassicaceae
ARMOR,,"Armoracia G. Gaertn., B. Mey. & Scherb.",armoracia,Brassicaceae
ARNU,,Arabis nuttallii B.L. Rob.,Nuttall's rockcress,Brassicaceae
ARNU,ARBR8,Arabis bridgeri M.E. Jones,,Brassicaceae
ARNU,ARMA19,Arabis macella Piper,,Brassicaceae
ARNU,BONU,Boechera nuttallii (B.L. Rob.) Dorn,,Brassicaceae
ARPL,,Arabis platysperma A. Gray,pioneer rockcress,Brassicaceae
ARPLH2,,Arabis platysperma A. Gray var. howellii (S. Watson) Jeps.,Howell's pioneer rockcress,Brassicaceae
ARPLH2,ARCO26,Arabis conferta Greene,,Brassicaceae
ARPLH2,ARCO19,Arabis covillei Greene,,Brassicaceae
ARPLH2,ARHO8,Arabis howellii S. Watson,,Brassicaceae
ARPLH2,ARINA,Arabis inamoena Greene var. acutata Jeps.,,Brassicaceae
ARPLH2,ARLE5,Arabis leibergii Greene,,Brassicaceae
ARPLH2,ARPL5,Arabis platyloba Greene,,Brassicaceae
ARPLH2,ARPLI,Arabis platysperma A. Gray var. imparata Jeps.,,Brassicaceae
ARPU,,Arabis puberula Nutt.,silver rockcress,Brassicaceae
ARRU4,,"Armoracia rusticana G. Gaertn., B. Mey. & Scherb.",horseradish,Brassicaceae
ARRU4,ARAR16,"Armoracia armoracia (L.) Britton, nom. inval.",,Brassicaceae
ARRU4,ARLA23,Armoracia lapathifolia Gilib.,,Brassicaceae
ARRU4,COAR10,Cochlearia armoracia L.,,Brassicaceae
ARRU4,NAAR4,Nasturtium armoracia (L.) Fr.,,Brassicaceae
ARRU4,RAAR5,Radicula armoracia (L.) B.L. Rob.,,Brassicaceae
ARRU4,ROAR4,Rorippa armoracia (L.) Hitchc.,,Brassicaceae
ARSP,,Arabis sparsiflora Nutt.,sicklepod rockcress,Brassicaceae
ARSPS,,Arabis sparsiflora Nutt. var. subvillosa (S. Watson) Rollins,hairystem rockcress,Brassicaceae
ARSPS,ARARS3,Arabis arcuata (Nutt.) A. Gray var. subvillosa S. Watson,,Brassicaceae
ARSPS,ARCA32,Arabis campyloloba Greene,,Brassicaceae
ARSPS,AREL5,Arabis elegans A. Nelson,,Brassicaceae
ARSPS,ARPE11,Arabis perelegans A. Nelson,,Brassicaceae
ARSPS,ARPO8,Arabis polytricha Greene,,Brassicaceae
ARSPS,ARSU7,Arabis subserrata Greene,,Brassicaceae
ARSPS,BOSPS,Boechera sparsiflora (Nutt.) Dorn var. subvillosa (S. Watson) Dorn,,Brassicaceae
ARSPS2,,Arabis sparsiflora Nutt. var. sparsiflora,sicklepod rockcress,Brassicaceae
ARSPS2,ARAR17,Arabis arcoidea A. Nelson,,Brassicaceae
ARSPS2,ARPE12,Arabis peramoena Greene,,Brassicaceae
ARSPS2,ARSPP,Arabis sparsiflora Nutt. var. peramoena (Greene) Rollins,,Brassicaceae
ARSPS2,BOSP7,Boechera sparsiflora (Nutt.) Dorn,,Brassicaceae
ARSU2,,Arabis suffrutescens S. Watson,woody rockcress,Brassicaceae
ARSUS,,Arabis suffrutescens S. Watson var. suffrutescens,woody rockcress,Brassicaceae
ARSUS,ARDI12,Arabis dianthifolia Greene,,Brassicaceae
ARSUS,ARDU3,Arabis duriuscula Greene,,Brassicaceae
ARTH,,Arabidopsis thaliana (L.) Heynh.,mouseear cress,Brassicaceae
ARTH,ARTH2,Arabis thaliana L.,,Brassicaceae
ARTH,SITH3,Sisymbrium thalianum (L.) J. Gay & Monn.,,Brassicaceae
ARWI,,Arabis williamsii Rollins,Wind River rockcress,Brassicaceae
ARWIS,,Arabis williamsii Rollins var. saximontana (Rollins) Rollins,Cross Mountain rockcress,Brassicaceae
ARWIS,ARMIS,Arabis microphylla Nutt. var. saximontana Rollins,,Brassicaceae
ARWIS,ARPES2,Arabis pendulocarpa A. Nelson var. saximontana (Rollins) Dorn,,Brassicaceae
ARWIS,BOWIS,Boechera williamsii (Rollins) Dorn var. saximontana (Rollins) Dorn,,Brassicaceae
ATHYS,,Athysanus Greene,sandweed,Brassicaceae
ATPU,,Athysanus pusillus (Hook.) Greene,common sandweed,Brassicaceae
ATPU,ATPUG,Athysanus pusillus (Hook.) Greene var. glabrior S. Watson,,Brassicaceae
ATPU,THPU6,Thysanocarpus pusillus Hook.,,Brassicaceae
BAOR,,Barbarea orthoceras Ledeb.,American yellowrocket,Brassicaceae
BAOR,BAAM,Barbarea americana Rydb.,,Brassicaceae
BAOR,BAORD,Barbarea orthoceras Ledeb. var. dolichocarpa Fernald,,Brassicaceae
BARBA,,Barbarea W.T. Aiton,yellowrocket,Brassicaceae
BAVU,,Barbarea vulgaris W.T. Aiton,garden yellowrocket,Brassicaceae
BAVU,BAAR3,Barbarea arcuata (Opiz ex J. Presl & C. Presl) Rchb.,,Brassicaceae
BAVU,BAST,Barbarea stricta auct. non Andrz.,,Brassicaceae
BAVU,BAVUA,Barbarea vulgaris W.T. Aiton var. arcuata (Opiz ex J. Presl & C. Presl) Fr.,,Brassicaceae
BAVU,BAVUB,Barbarea vulgaris W.T. Aiton var. brachycarpa Rouy & Foucaud,,Brassicaceae
BAVU,BAVUL,Barbarea vulgaris W.T. Aiton var. longisiliquosa Carion,,Brassicaceae
BAVU,BAVUS,Barbarea vulgaris W.T. Aiton var. sylvestris Fr.,,Brassicaceae
BAVU,CABA17,Campe barbarea (L.) W. Wight ex Piper,,Brassicaceae
BAVU,CAST13,Campe stricta auct. non (Andrz.) W. Wight ex Piper,,Brassicaceae
BEIN2,,Berteroa incana (L.) DC.,hoary alyssum,Brassicaceae
BEIN2,ALIN8,Alyssum incanum L.,,Brassicaceae
BERTE,,Berteroa DC.,false madwort,Brassicaceae
BRASS2,,Brassica L.,mustard,Brassicaceae
BRJU,,Brassica juncea (L.) Czern.,brown mustard,Brassicaceae
BRJU,BRIN16,"Brassica integrifolia (Vahl) O.E.Schulz, non Rupr.",,Brassicaceae
BRJU,BRIN3,Brassica integrifolia Rupr.,,Brassicaceae
BRJU,BRJA2,Brassica japonica Thunb.,,Brassicaceae
BRJU,BRJUC,Brassica juncea (L.) Czern. var. crispifolia L.H. Bailey,,Brassicaceae
BRJU,BRJUJ,Brassica juncea (L.) Czern. var. japonica (Thunb.) L.H. Bailey,,Brassicaceae
BRJU,BRWI2,Brassica willdenowii Boiss.,,Brassicaceae
BRJU,SIJU2,Sinapis juncea L.,,Brassicaceae
BRNA,,Brassica napus L.,rape,Brassicaceae
BRNI,,Brassica nigra (L.) W.D.J. Koch,black mustard,Brassicaceae
BRNI,SINI4,Sinapis nigra L.,,Brassicaceae
BRRA,,Brassica rapa L.,field mustard,Brassicaceae
BRRAR,,Brassica rapa L. var. rapa,field mustard,Brassicaceae
BRRAR,BRCA2,Brassica campestris L.,,Brassicaceae
BRRAR,BRCAR2,Brassica campestris L. ssp. rapifera (Metzger) Sinsk.,,Brassicaceae
BRRAR,BRCAR,Brassica campestris L. var. rapa (L.) Hartm.,,Brassicaceae
BRRAR,BRRAC,Brassica rapa L. ssp. campestris (L.) Clapham,,Brassicaceae
BRRAR,BRRAO,Brassica rapa L. ssp. olifera DC.,,Brassicaceae
BRRAR,BRRAR2,Brassica rapa L. ssp. rapa,,Brassicaceae
BRRAR,BRRAR3,Brassica rapa L. ssp. rapifera Metzger,,Brassicaceae
BRRAR,BRRAS8,Brassica rapa L. ssp. sylvestris Janchen,,Brassicaceae
BRRAR,BRRAC2,Brassica rapa L. var. campestris (L.) W.D.J. Koch,,Brassicaceae
BRRAR,CASU20,Caulanthus sulfureus Payson,,Brassicaceae
CABR6,,Cardamine breweri S. Watson,Brewer's bittercress,Brassicaceae
CABRB,,Cardamine breweri S. Watson var. breweri,Brewer's bittercress,Brassicaceae
CABRB,CAHE17,Cardamine hederifolia Greene,,Brassicaceae
CABRB,CAOR12,Cardamine oregona Piper,,Brassicaceae
CABRL,,Cardamine breweri S. Watson var. leibergii (Holz.) C.L. Hitchc.,Leiberg's bittercress,Brassicaceae
CABRL,CACA57,Cardamine callosicrenata Piper,,Brassicaceae
CABRL,CAFO7,Cardamine foliacea Greene,,Brassicaceae
CABRL,CALE31,Cardamine leibergii Holz.,,Brassicaceae
CABRL,CAVA4,Cardamine vallicola Greene,,Brassicaceae
CABU2,,Capsella bursa-pastoris (L.) Medik.,shepherd's purse,Brassicaceae
CABU2,BUBU3,Bursa bursa-pastoris (L.) Britton,,Brassicaceae
CABU2,BUBUB,Bursa bursa-pastoris (L.) Britton var. bifida Crép.,,Brassicaceae
CABU2,BUGR,Bursa gracilis Gren.,,Brassicaceae
CABU2,CARU22,Capsella rubella Reut.,,Brassicaceae
CABU2,THBU2,Thlaspi bursa-pastoris L.,,Brassicaceae
CACH42,,Cardaria chalepensis (L.) Hand.-Maz.,lenspod whitetop,Brassicaceae
CACH42,CACH10,"Cardaria chalapensis (L.) Hand.-Maz., orth. var.",,Brassicaceae
CACH42,CADRC,"Cardaria draba (L.) Desv. ssp. chalapensis (L.) O.E. Schulz, orth. var.",,Brassicaceae
CACH42,CADRC3,Cardaria draba (L.) Desv. ssp. chalepensis (L.) O.E. Schulz,,Brassicaceae
CACH42,CADRR,Cardaria draba (L.) Desv. var. repens (Schrenk) O.E. Schulz,,Brassicaceae
CACH42,CARE23,Cardaria repens (Schrenk) Jarmolenko,,Brassicaceae
CACH42,LEDRC,Lepidium draba L. ssp. chalepense (L.) Thell.,,Brassicaceae
CACH42,LERE8,Lepidium repens (Schrenk) Boiss.,,Brassicaceae
CACO27,,Cardamine constancei Detling,Constance's bittercress,Brassicaceae
CACO6,,Cardamine cordifolia A. Gray,heartleaf bittercress,Brassicaceae
CACOC,,Cardamine cordifolia A. Gray var. cordifolia,heartleaf bittercress,Brassicaceae
CACOC,CAUI,Cardamine uintahensis F.J. Herm.,,Brassicaceae
CACOL4,,Cardamine cordifolia A. Gray var. lyallii (S. Watson) A. Nelson & J.F. Macbr.,heartleaf bittercress,Brassicaceae
CACOL4,CALY5,Cardamine lyallii S. Watson,,Brassicaceae
CACR11,,Caulanthus crassicaulis (Torr.) S. Watson,thickstem wild cabbage,Brassicaceae
CACRC,,Caulanthus crassicaulis (Torr.) S. Watson var. crassicaulis,thickstem wild cabbage,Brassicaceae
CACRC,STCR8,Streptanthus crassicaulis Torr.,,Brassicaceae
CADR,,Cardaria draba (L.) Desv.,whitetop,Brassicaceae
CADR,LEDR,Lepidium draba L.,,Brassicaceae
CADR,LEDRD,Lepidium draba L. ssp. draba,,Brassicaceae
CAMEL,,Camelina Crantz,false flax,Brassicaceae
CAMI2,,Camelina microcarpa Andrz. ex DC.,littlepod false flax,Brassicaceae
CAMI2,CASAM3,Camelina sativa (L.) Crantz ssp. microcarpa (Andrz. ex DC.) E. Schmid,,Brassicaceae
CAOL,,Cardamine oligosperma Nutt.,little western bittercress,Brassicaceae
CAOLO,,Cardamine oligosperma Nutt. var. oligosperma,little western bittercress,Brassicaceae
CAOLO,CAOLL,Cardamine oligosperma Nutt. var. lucens G.S. Torr.,,Brassicaceae
CAOLO,CAUN6,Cardamine unijuga Rydb.,,Brassicaceae
CAPE3,,Cardamine pensylvanica Muhl. ex Willd.,Pennsylvania bittercress,Brassicaceae
CAPE3,CAPEB,Cardamine pensylvanica Muhl. ex Willd. var. brittoniana Farw.,,Brassicaceae
CAPI4,,Caulanthus pilosus S. Watson,hairy wild cabbage,Brassicaceae
CAPI4,STPI5,Streptanthus pilosus (S. Watson) Jeps.,,Brassicaceae
CAPSE,,Capsella Medik.,capsella,Brassicaceae
CAPU6,,Cardaria pubescens (C.A. Mey.) Jarmolenko,hairy whitetop,Brassicaceae
CAPU6,CAPUE,Cardaria pubescens (C.A. Mey.) Jarmolenko var. elongata Rollins,,Brassicaceae
CAPU6,HYPU5,Hymenophysa pubescens C.A. Mey.,,Brassicaceae
CAPU6,LEAP7,Lepidium appelianum Al-Shehbaz,,Brassicaceae
CARDA,,Cardamine L.,bittercress,Brassicaceae
CARDA2,,Cardaria Desv.,whitetop,Brassicaceae
CASA2,,Camelina sativa (L.) Crantz,false flax,Brassicaceae
CASAS2,,Camelina sativa (L.) Crantz ssp. sativa,gold-of-pleasure,Brassicaceae
CASAS2,CAPA59,Camelina parodii Ibarra & La Porte,,Brassicaceae
CASAS2,MYSA3,Myagrum sativum L.,,Brassicaceae
CAULA,,Caulanthus S. Watson,wild cabbage,Brassicaceae
CHORI,,Chorispora R. Br. ex DC.,chorispora,Brassicaceae
CHTE2,,Chorispora tenella (Pall.) DC.,crossflower,Brassicaceae
CONRI,,Conringia Heist. ex Fabr.,hare's ear mustard,Brassicaceae
COOR,,Conringia orientalis (L.) Dumort.,hare's ear mustard,Brassicaceae
COOR,BROR4,Brassica orientalis L.,,Brassicaceae
CUDO3,,Cusickiella douglasii (A. Gray) Rollins,alkali cusickiella,Brassicaceae
CUDO3,DRDO,Draba douglasii A. Gray,,Brassicaceae
CUDO3,DRDOC,Draba douglasii A. Gray var. crockeri (Lemmon) C.L. Hitchc.,,Brassicaceae
CUSIC,,Cusickiella Rollins,cusickiella,Brassicaceae
DECA6,,Descurainia californica (A. Gray) O.E. Schulz,Sierra tansymustard,Brassicaceae
DEIN5,,Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn,mountain tansymustard,Brassicaceae
DEINI,,Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incana,mountain tansymustard,Brassicaceae
DEINI,DEINM,Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn var. major (Hook.) Dorn,,Brassicaceae
DEINI,DERI2,Descurainia richardsonii O.E. Schulz,,Brassicaceae
DEINI,DETO2,"Descurainia torulosa Rollins, nom. inq.",,Brassicaceae
DEINI,SIIN11,Sisymbrium incanum Bernh. ex Fisch. & C.A. Mey.,,Brassicaceae
DEINI,SORI5,Sophia richardsonii (O.E. Schulz) Rydb.,,Brassicaceae
DEINI2,,Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incisa (Engelm. ex A. Gray) Kartesz & Gandhi,mountain tansymustard,Brassicaceae
DEINI2,DEIN13,Descurainia incisa (Engelm. ex A. Gray) Britton,,Brassicaceae
DEINI2,DEINI7,Descurainia incisa (Engelm. ex A. Gray) Britton ssp. incisa,,Brassicaceae
DEINI2,DEINI6,Descurainia incisa (Engelm. ex A. Gray) Britton var. incisa,,Brassicaceae
DEINI2,DERII,Descurainia richardsonii O.E. Schulz ssp. incisa (Engelm. ex A. Gray) Detling,,Brassicaceae
DEINI2,DERIS,Descurainia richardsonii O.E. Schulz var. sonnei (B.L. Rob.) C.L. Hitchc.,,Brassicaceae
DEINI2,SIIN6,Sisymbrium incisum Engelm. ex A. Gray,,Brassicaceae
DEINI2,SOIN3,Sophia incisa (Engelm. ex A. Gray) Greene,,Brassicaceae
DEINP,,Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. procera (Greene) Kartesz & Gandhi,mountain tansymustard,Brassicaceae
DEINP,DEINM2,Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn var. macrosperma (O.E. Schulz) Dorn,,Brassicaceae
DEINP,DERIP,Descurainia richardsonii O.E. Schulz ssp. procera (Greene) Detling,,Brassicaceae
DEINP,DERIB,Descurainia richardsonii O.E. Schulz var. brevipes (Rydb.) S.L. Welsh & Reveal,,Brassicaceae
DEINP,DERIM,Descurainia richardsonii O.E. Schulz var. macrosperma O.E. Schulz,,Brassicaceae
DEINP,DERIP2,Descurainia richardsonii O.E. Schulz var. procera (Greene) Breitung,,Brassicaceae
DEINP,SOHA6,Sophia hartwegiana (Fourn.) Greene,,Brassicaceae
DEINP,SOPR2,Sophia procera Greene,,Brassicaceae
