Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
TIRE,DIRE10,Diaphoranthema recurvata (L.) Beer,,Bromeliaceae
TIRE,RERE,Renealmia recurvata L.,,Bromeliaceae
TIUS,,Tillandsia usneoides (L.) L.,Spanish moss,Bromeliaceae
TIUS,DEUS,Dendropogon usneoides (L.) Raf.,,Bromeliaceae
TIUS,REUS,Renealmia usneoides L.,,Bromeliaceae
BUDDL2,,Buddleja L.,butterflybush,Buddlejaceae
BULI,,Buddleja lindleyana Fortune,Lindley's butterflybush,Buddlejaceae
BULI,ADLI,Adenoplea lindleyana (Fortune) Small,,Buddlejaceae
BUMA,,Buddleja marrubiifolia Benth.,woolly butterflybush,Buddlejaceae
BURA,,Buddleja racemosa Torr.,wand butterflybush,Buddlejaceae
BURAI2,,Buddleja racemosa Torr. ssp. incana (Torr.) Norm.,wand butterflybush,Buddlejaceae
BURAI2,BURAI,Buddleja racemosa Torr. var. incana Torr.,,Buddlejaceae
BURAR,,Buddleja racemosa Torr. ssp. racemosa,wand butterflybush,Buddlejaceae
BUSC,,Buddleja scordioides Kunth,escobilla butterflybush,Buddlejaceae
BUSE,,Buddleja sessiliflora Kunth,Rio Grande butterflybush,Buddlejaceae
EMORY,,Emorya Torr.,emorya,Buddlejaceae
EMSU,,Emorya suaveolens Torr.,emorybush,Buddlejaceae
POLYP3,,Polypremum L.,polypremum,Buddlejaceae
POPR4,,Polypremum procumbens L.,juniper leaf,Buddlejaceae
APAP,,Apteria aphylla (Nutt.) Barnhart ex Small,nodding nixie,Burmanniaceae
APAP,APAPH,Apteria aphylla (Nutt.) Barnhart ex Small var. hymenanthera (Miq.) Jonker,,Burmanniaceae
APAP,APHY3,Apteria hymenanthera Miq.,,Burmanniaceae
APTER,,Apteria Nutt.,apteria,Burmanniaceae
BUBI,,Burmannia biflora L.,northern bluethread,Burmanniaceae
BUCA3,,Burmannia capitata (J.F. Gmel.) Mart.,southern bluethread,Burmanniaceae
BURMA,,Burmannia L.,bluethread,Burmanniaceae
BRASE,,Brasenia Schreb.,brasenia,Cabombaceae
BRSC,,Brasenia schreberi J.F. Gmel.,watershield,Cabombaceae
BRSC,BRPE2,Brasenia peltata Pursh,,Cabombaceae
CABOM,,Cabomba Aubl.,fanwort,Cabombaceae
CACA,,Cabomba caroliniana A. Gray,Carolina fanwort,Cabombaceae
CACAC4,,Cabomba caroliniana A. Gray var. caroliniana,Carolina fanwort,Cabombaceae
ACANT6,,Acanthocereus (Engelm. ex A. Berger) Britton & Rose,triangle cactus,Cactaceae
ACTE4,,Acanthocereus tetragonus (L.) Humm.,triangle cactus,Cactaceae
ACTE4,ACFL3,Acanthocereus floridanus Small ex Britton & Rose,,Cactaceae
ACTE4,ACPE5,Acanthocereus pentagonus (L.) Britton & Rose,,Cactaceae
ACTE4,CATE30,Cactus tetragonus L.,,Cactaceae
ACTE4,CEPE4,Cereus pentagonus (L.) Haw.,,Cactaceae
ANBR17,,Ancistrocactus brevihamatus (Engelm.) Britton & Rose,shorthook fishhook cactus,Cactaceae
ANBR17,ECBR3,Echinocactus brevihamatus Engelm.,,Cactaceae
ANBR17,SCBR11,Sclerocactus brevihamatus (Engelm.) D.R. Hunt,,Cactaceae
ANBR17,SCBRB2,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. brevihamatus,,Cactaceae
ANBRB,,Ancistrocactus brevihamatus (Engelm.) Britton & Rose var. brevihamatus,shorthook fishhook cactus,Cactaceae
ANBRP,,Ancistrocactus brevihamatus (Engelm.) Britton & Rose var. pallidus A.D. Zimmerman ex A.M. Powell,shorthook fishhook cactus,Cactaceae
ANCIS,,Ancistrocactus (K. Schum.) Britton & Rose,,Cactaceae
ANSC,,Ancistrocactus scheeri (Salm-Dyck) Britton & Rose,Scheer's fishhook cactus,Cactaceae
ANSC,ECSC,Echinocactus scheeri Salm-Dyck,,Cactaceae
ANSC,SCSC4,Sclerocactus scheeri (Salm-Dyck) N.P. Taylor,,Cactaceae
ANTO3,,Ancistrocactus tobuschii (W.T. Marshall) W.T. Marshall ex Backeb.,shorthook fishhook cactus,Cactaceae
ANTO3,ECTO,"Echinocactus tobuschii (W.T. Marshall) D. Weniger, nom. nud.",,Cactaceae
ANTO3,SCBRT,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. tobuschii (W.T. Marshall) N.P. Taylor,,Cactaceae
ARFI,,Ariocarpus fissuratus (Engelm.) K. Schum.,chautle livingrock,Cactaceae
ARFI,MAFI,Mammillaria fissurata Engelm.,,Cactaceae
ARIOC,,Ariocarpus Scheidw.,livingrock,Cactaceae
ASAS6,,Astrophytum asterias (Zucc.) Lem.,sanddollar,Cactaceae
ASAS6,ECAS,Echinocactus asterias Zucc.,,Cactaceae
ASTRO2,,Astrophytum Lem.,astrophytum,Cactaceae
COEC,,Coryphantha echinus (Engelm.) Britton & Rose,rhinoceros cactus,Cactaceae
COEC,COCOE,Coryphantha cornifera (DC.) Lem. var. echinus (Engelm.) L.D. Benson,,Cactaceae
COEC,COPE2,Coryphantha pectinata (Engelm.) Britton & Rose,,Cactaceae
COEC,MAEC,Mammillaria echinus Engelm.,,Cactaceae
COMA14,,Coryphantha macromeris (Engelm.) Lem.,nipple beehive cactus,Cactaceae
COMAM2,,Coryphantha macromeris (Engelm.) Lem. var. macromeris,nipple beehive cactus,Cactaceae
COMAM2,MAMA16,Mammillaria macromeris Engelm.,,Cactaceae
COMAR2,,Coryphantha macromeris (Engelm.) Lem. var. runyonii (Britton & Rose) L.D. Benson,Runyon's beehive cactus,Cactaceae
COMAR2,COMAR5,Coryphantha macromeris (Engelm.) Lem. ssp. runyonii (Britton & Rose) N.P. Taylor,,Cactaceae
COMAR2,CORU7,Coryphantha runyonii Britton & Rose,,Cactaceae
COMAR2,MARU6,Mammillaria runyonii (Britton & Rose) Cory,,Cactaceae
CONI16,,Coryphantha nickelsiae (K. Brandegee) Britton & Rose,Nickels' cactus,Cactaceae
CONI16,COSUN,Coryphantha sulcata (Engelm.) Britton & Rose var. nickelsiae (K. Brandegee) L.D. Benson,,Cactaceae
CONI16,MANI4,Mammillaria nickelsiae K. Brandegee,,Cactaceae
CORA7,,Coryphantha ramillosa Cutak,whiskerbush,Cactaceae
CORA7,MARA9,Mammillaria ramillosa (Cutak) Weiniger,,Cactaceae
CORO7,,Coryphantha robustispina (Schott ex Engelm.) Britton & Rose,long-tubercle beehive cactus,Cactaceae
COROS,,Coryphantha robustispina (Schott ex Engelm.) Britton & Rose ssp. scheeri (Muehlenpf.) N.P. Taylor,Scheer's beehive cactus,Cactaceae
COROS,COSC6,Coryphantha scheeri (Muehlenpf.) L.D. Benson,,Cactaceae
COROS,COSCS,Coryphantha scheeri (Muehlenpf.) L.D. Benson var. scheeri,,Cactaceae
COROS,MASC6,Mammillaria scheeri Muehlenpf.,,Cactaceae
COROU,,Coryphantha robustispina (Schott ex Engelm.) Britton & Rose ssp. uncinata (L.D. Benson) N.P. Taylor,Scheer's beehive cactus,Cactaceae
COROU,COSCU,Coryphantha scheeri (Muehlenpf.) L.D. Benson var. uncinata L.D. Benson,,Cactaceae
COROU,COSCV,"Coryphantha scheeri (Muehlenpf.) L.D. Benson var. valida (Engelm.) L.D. Benson, nom. inq.",,Cactaceae
CORYP,,Coryphantha (Engelm.) Lem.,beehive cactus,Cactaceae
COSU7,,Coryphantha sulcata (Engelm.) Britton & Rose,pineapple cactus,Cactaceae
COSU7,MASU11,Mammillaria sulcata Engelm.,,Cactaceae
CYDA4,,Cylindropuntia davisii (Engelm. & J.M. Bigelow) F.M. Knuth,thistle cholla,Cactaceae
CYDA4,OPDA2,Opuntia davisii Engelm. & J.M. Bigelow,,Cactaceae
CYDA4,OPTUD,Opuntia tunicata (Lehm.) Link & Otto var. davisii (Engelm. & J.M. Bigelow) L.D. Benson,,Cactaceae
CYIM2,,Cylindropuntia imbricata (Haw.) F.M. Knuth,tree cholla,Cactaceae
CYIMA,,Cylindropuntia imbricata (Haw.) F.M. Knuth var. argentea (Anthony) Backeb.,tree cholla,Cactaceae
CYIMA,OPIMA,Opuntia imbricata (Haw.) DC. var. argentea Anthony,,Cactaceae
CYIMI,,Cylindropuntia imbricata (Haw.) F.M. Knuth var. imbricata,tree cholla,Cactaceae
CYIMI,CEIM2,Cereus imbricatus Haw.,,Cactaceae
CYIMI,OPAR5,Opuntia arborescens Engelm.,,Cactaceae
CYIMI,OPIM,Opuntia imbricata (Haw.) DC.,,Cactaceae
CYIMI,OPIMA2,"Opuntia imbricata (Haw.) DC. var. arborescens (Engelm.) D. Weniger, nom. nud.",,Cactaceae
CYIMI,OPIMI,Opuntia imbricata (Haw.) DC. var. imbricata,,Cactaceae
CYIMI,OPIMV,"Opuntia imbricata (Haw.) DC. var. vexans (Griffiths) D. Weniger, nom. nud.",,Cactaceae
CYKL,,Cylindropuntia kleiniae (DC.) F.M. Knuth,candle cholla,Cactaceae
CYKL,OPKL,Opuntia kleiniae DC.,,Cactaceae
CYLE8,,Cylindropuntia leptocaulis (DC.) F.M. Knuth,Christmas cactus,Cactaceae
CYLE8,OPLE,Opuntia leptocaulis DC.,,Cactaceae
CYLIN2,,Cylindropuntia (Engelm.) Kreuzinger,cholla,Cactaceae
CYNE5,,Cylindropuntia ×neoarbuscula (Griffiths) F.M. Knuth (pro sp.) [arbuscula × spinosior],cholla,Cactaceae
CYNE5,OPNE,Opuntia ×neoarbuscula Griffiths (pro sp.),,Cactaceae
CYTU3,,Cylindropuntia tunicata (Lehm.) F.M. Knuth,thistle cholla,Cactaceae
CYTU3,OPTU2,Opuntia tunicata (Lehm.) Link & Otto,,Cactaceae
CYTU3,OPTUT,Opuntia tunicata (Lehm.) Link & Otto var. tunicata,,Cactaceae
CYVE3,,Cylindropuntia versicolor (Engelm. ex J.M. Coult.) F.M. Knuth,staghorn cholla,Cactaceae
CYVE3,OPVE,Opuntia versicolor Engelm. ex J.M. Coult.,,Cactaceae
ECBE,,Echinocereus berlandieri (Engelm.) Haage,Berlandier's hedgehog cactus,Cactaceae
ECCH2,,Echinocereus chisoensis W.T. Marshall,Chisos Mountain hedgehog cactus,Cactaceae
ECCH2,ECREC,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. chisoensis (W.T. Marshall) L.D. Benson,,Cactaceae
ECCO5,,Echinocereus coccineus Engelm.,scarlet hedgehog cactus,Cactaceae
ECCOC,,Echinocereus coccineus Engelm. var. coccineus,scarlet hedgehog cactus,Cactaceae
ECCOC,COVIA3,Coryphantha vivipara (Nutt.) Britton & Rose var. aggregata (Engelm.) W.T. Marshall,,Cactaceae
ECCOC,ECCOC2,"Echinocereus coccineus Engelm. var. conoideus (Engelm.) D. Weniger, nom. nud.",,Cactaceae
ECCOC,ECCOI,Echinocereus coccineus Engelm. var. inermis (K. Schum.) J.A. Purpus,,Cactaceae
ECCOC,ECOC2,Echinocereus octacanthus (Muehlenpf.) Britton & Rose,,Cactaceae
ECCOC,ECPOR,"Echinocereus polyacanthus Engelm. var. rosei (Wooton & Standl.) D. Weniger, nom. nud.",,Cactaceae
ECCOC,ECTRH,Echinocereus triglochidiatus Engelm. var. hexaedrus (Engelm.) Boissev. & C. Davidson,,Cactaceae
ECCOC,ECTRI,Echinocereus triglochidiatus Engelm. var. inermis (K. Schum.) Arp,,Cactaceae
ECCOC,ECTRM,Echinocereus triglochidiatus Engelm. var. melanacanthus (Engelm.) L.D. Benson,,Cactaceae
ECCOC,ECTRO,Echinocereus triglochidiatus Engelm. var. octacanthus (Muehlenpf.) W.T. Marshall,,Cactaceae
ECCOC,MAAG2,Mammillaria aggregata Engelm.,,Cactaceae
ECCOG,,Echinocereus coccineus Engelm. var. gurneyi (L.D. Benson) K.D. Heil & Brack,Gurney's hedgehog cactus,Cactaceae
ECCOG,ECTRG2,Echinocereus triglochidiatus Engelm. var. gurneyi L.D. Benson,,Cactaceae
ECCOP,,Echinocereus coccineus Engelm. var. paucispinus (Engelm.) D.J. Ferguson,scarlet hedgehog cactus,Cactaceae
ECCOP,ECTRP2,Echinocereus triglochidiatus Engelm. var. paucispinus (Engelm.) W.T. Marshall,,Cactaceae
ECDA,,Echinocereus dasyacanthus Engelm.,spiny hedgehog cactus,Cactaceae
ECDA,ECCT,Echinocereus ctenoides (Engelm.) Lem.,,Cactaceae
ECDA,ECDAH,"Echinocereus dasyacanthus Engelm. var. hildmannii (Arendt) D. Weniger, nom. nud.",,Cactaceae
ECDA,ECPEC,"Echinocereus pectinatus (Scheidw.) Engelm. var. ctenoides (Engelm.) D. Weniger, nom. nud.",,Cactaceae
ECDA,ECPED,Echinocereus pectinatus (Scheidw.) Engelm. var. dasyacanthus (Engelm.) N.P. Taylor,,Cactaceae
ECDA,ECPEN,Echinocereus pectinatus (Scheidw.) Engelm. var. neomexicanus (J.M. Coult.) L.D. Benson,,Cactaceae
ECEN2,,Echinocereus enneacanthus Engelm.,pitaya,Cactaceae
ECENB,,Echinocereus enneacanthus Engelm. var. brevispinus (W.O. Moore) L.D. Benson,pitaya,Cactaceae
ECENB,ECENB2,Echinocereus enneacanthus Engelm. ssp. brevispinus (W.O. Moore) N.P. Taylor,,Cactaceae
ECENB,ECENC2,Echinocereus enneacanthus Engelm. var. carnosus (Rümpler) Quehl,,Cactaceae
ECENE2,,Echinocereus enneacanthus Engelm. var. enneacanthus,pitaya,Cactaceae
ECENE2,ECDU2,Echinocereus dubius (Engelm.) Engelm. ex Rümpler,,Cactaceae
ECENE2,ECEND,Echinocereus enneacanthus Engelm. var. dubius (Engelm.) L.D. Benson,,Cactaceae
ECFE,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage,pinkflower hedgehog cactus,Cactaceae
ECFEF3,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage ssp. fendleri,pinkflower hedgehog cactus,Cactaceae
ECFEF3,ECFEF2,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. fendleri,,Cactaceae
ECFEF3,ECFEK,"Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. kuenzleri (Castetter, Pierce & Schwerin) L.D. Benson",,Cactaceae
ECFEF3,ECHE,Echinocereus hempelii auct. non F. Fobe,,Cactaceae
ECFEF3,ECKU2,"Echinocereus kuenzleri Castetter, Pierce & Schwerin",,Cactaceae
ECFER4,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage ssp. rectispinus (Peebles) N.P. Taylor,pinkflower hedgehog cactus,Cactaceae
ECFER4,ECFER,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. rectispinus (Peebles) L.D. Benson,,Cactaceae
ECFER4,ECHER,Echinocereus hempelii F. Fobe ssp. rectispinus (Peebles) N.P. Taylor,,Cactaceae
ECFER4,ECRE3,Echinocereus rectispinus Peebles,,Cactaceae
ECGA,,Echinomastus gautii (L.D. Benson) Mosco & Zanovello,top cactus,Cactaceae
ECGA,NEGA2,Neolloydia gautii L.D. Benson,,Cactaceae
ECGA,TUGA,Turbinicarpus gautii (L.D. Benson) A.D. Zimmerman,,Cactaceae
ECHIN13,,Echinomastus Britton & Rose,fishhook cactus,Cactaceae
ECHIN2,,Echinocactus Link & Otto,echinocactus,Cactaceae
ECHIN3,,Echinocereus Engelm.,hedgehog cactus,Cactaceae
ECHO,,Echinocactus horizonthalonius Lem.,devilshead,Cactaceae
ECHOH,,Echinocactus horizonthalonius Lem. var. horizonthalonius,devilshead,Cactaceae
ECHOH,ECHOM,"Echinocactus horizonthalonius Lem. var. moelleri J.N. Haage ex D. Weniger, nom. nud.",,Cactaceae
ECIN2,,Echinomastus intertextus (Engelm.) Britton & Rose,white fishhook cactus,Cactaceae
ECIN2,ECIN3,Echinocactus intertextus Engelm.,,Cactaceae
ECIN2,ECIND3,Echinocactus intertextus Engelm. var. dasyacanthus Engelm.,,Cactaceae
ECIN2,NEIN2,Neolloydia intertexta (Engelm.) L.D. Benson,,Cactaceae
ECIN2,NEIND,Neolloydia intertexta (Engelm.) L.D. Benson var. dasyacantha (Engelm.) L.D. Benson,,Cactaceae
ECIN2,SCIN4,Sclerocactus intertextus (Engelm.) N.P. Taylor,,Cactaceae
ECIN2,SCIND,Sclerocactus intertextus (Engelm.) N.P. Taylor var. dasyacanthus (Engelm.) N.P. Taylor,,Cactaceae
ECIN2,SCINI,Sclerocactus intertextus (Engelm.) N.P. Taylor var. intertextus,,Cactaceae
ECIND2,,Echinomastus intertextus (Engelm.) Britton & Rose var. dasyacanthus (Engelm.) Backeb.,white fishhook cactus,Cactaceae
ECINI,,Echinomastus intertextus (Engelm.) Britton & Rose var. intertextus,white fishhook cactus,Cactaceae
ECMA2,,Echinomastus mariposensis Hester,Lloyd's fishhook cactus,Cactaceae
ECMA2,ECMA,"Echinocactus mariposensis (Hester) D. Weniger, nom. nud.",,Cactaceae
ECMA2,NEMA2,Neolloydia mariposensis (Hester) L.D. Benson,,Cactaceae
ECMA2,SCMA6,Sclerocactus mariposensis (Hester) N.P. Taylor,,Cactaceae
ECPA4,,Echinocereus papillosus Linke ex Rümpler,Allicoche hedgehog cactus,Cactaceae
ECPAA2,,Echinocereus papillosus Linke ex Rümpler var. angusticeps (Clover) W.T. Marshall,Allicoche hedgehog cactus,Cactaceae
ECPAA2,ECAN3,Echinocereus angusticeps Clover,,Cactaceae
ECPAA2,ECBEA,Echinocereus berlandieri (Engelm.) Haage var. angusticeps (Clover) L.D. Benson,,Cactaceae
ECPAA2,ECBLA2,Echinocereus blanckii (Poselg.) hort. ex Palmer var. angusticeps (Clover) L.D. Benson,,Cactaceae
ECPAA2,ECBLA,"Echinocereus blankii (Poselg.) hort. ex Palmer var. angusticeps (Clover) L.D. Benson, orth. var.",,Cactaceae
ECPAP2,,Echinocereus papillosus Linke ex Rümpler var. papillosus,Allicoche hedgehog cactus,Cactaceae
ECPAP2,ECBEP,Echinocereus berlandieri (Engelm.) Haage var. papillosus (Linke ex Rümpler) L.D. Benson,,Cactaceae
ECPE,,Echinocereus pectinatus (Scheidw.) Engelm.,rainbow cactus,Cactaceae
ECPE2,,Echinocereus pentalophus (DC.) Lem.,ladyfinger cactus,Cactaceae
ECPEW,,Echinocereus pectinatus (Scheidw.) Engelm. var. wenigeri L.D. Benson,Weniger's hedgehog cactus,Cactaceae
ECPEW,ECPEW2,Echinocereus pectinatus (Scheidw.) Engelm. ssp. wenigeri (L.D. Benson) Blum & Rutow,,Cactaceae
ECPO4,,Echinocereus poselgeri Lem.,dahlia hedgehog cactus,Cactaceae
ECPO4,CEPO,Cereus poselgeri (Lem.) J.M. Coult.,,Cactaceae
ECPO4,CETU,Cereus tuberosus Poselg.,,Cactaceae
ECPO4,WIPO,Wilcoxia poselgeri (Lem.) Britton & Rose,,Cactaceae
ECPS,,Echinocereus pseudopectinatus (N.P. Taylor) N.P. Taylor,devilthorn,Cactaceae
ECPS,ECBRP,Echinocereus bristolii W.T. Marshall var. pseudopectinatus N.P. Taylor,,Cactaceae
ECPS,ECPEM2,Echinocereus pectinatus (Scheidw.) Engelm. var. minor auct. non (Engelm.) L.D. Benson,,Cactaceae
ECRE,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage,lace hedgehog cactus,Cactaceae
ECREB2,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage ssp. baileyi (Rose) N.P. Taylor,Bailey's hedgehog cactus,Cactaceae
ECREB2,ECAL3,Echinocereus albispinus Lahman,,Cactaceae
ECREB2,ECBA3,Echinocereus baileyi Rose,,Cactaceae
ECREB2,ECBAA,Echinocereus baileyi Rose var. albispinus (Lahman) Backeb.,,Cactaceae
ECREB2,ECREA2,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. albispinus (Lahman) L.D. Benson,,Cactaceae
ECREB2,ECREB,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. baileyi (Rose) N.P. Taylor,,Cactaceae
ECREF2,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage ssp. fitchii (Britton & Rose) N.P. Taylor,Fitch's hedgehog cactus,Cactaceae
ECREF2,ECFI,Echinocereus fitchii Britton & Rose,,Cactaceae
ECREF2,ECME3,Echinocereus melanocentrus Lowry,,Cactaceae
ECREF2,ECREA,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. albertii L.D. Benson,,Cactaceae
ECREF2,ECREF,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. fitchii (Britton & Rose) L.D. Benson,,Cactaceae
ECREP2,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage ssp. perbellus (Britton & Rose) N.P. Taylor,lace hedgehog cactus,Cactaceae
ECREP2,ECCAP,"Echinocereus caespitosus (Engelm.) Engelm. var. perbellus (Britton & Rose) D. Weniger, nom. nud.",,Cactaceae
ECREP2,ECPE3,Echinocereus perbellus Britton & Rose,,Cactaceae
ECREP2,ECREP,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. perbellus (Britton & Rose) L.D. Benson,,Cactaceae
ECRER4,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage ssp. reichenbachii,lace hedgehog cactus,Cactaceae
ECRER4,ECCA2,Echinocereus caespitosus (Engelm.) Engelm.,,Cactaceae
ECRER4,ECCAM,Echinocereus caespitosus (Engelm.) Engelm. var. minor Engelm.,,Cactaceae
ECRER4,ECCAP2,"Echinocereus caespitosus (Engelm.) Engelm. var. purpureus D. Weniger, nom. nud.",,Cactaceae
ECRER4,ECRER,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. reichenbachii,,Cactaceae
ECRO2,,Echinocereus ×roetteri (Engelm.) Rümpler [coccineus × dasyacanthus],Lloyd's hedgehog cactus,Cactaceae
ECRO2,ECLL,Echinocereus ×lloydii Britton & Rose (pro sp.),,Cactaceae
ECRO2,ECLL2,"Echinocereus lloydii Britton & Rose, database artifact",,Cactaceae
ECRON,,Echinocereus ×roetteri (Engelm.) Rumpler ×neomexicanus (J.M. Coult.) A.D. Zimmerman [coccineus var. paucispinus × dasyacanthus],Lloyd's hedgehog cactus,Cactaceae
ECROR,,Echinocereus ×roetteri (Englem.) Rumpler ×roetteri,Roetter's hedgehog cactus,Cactaceae
ECRU4,,Echinocereus russanthus D. Weniger,brownspine hedgehog cactus,Cactaceae
ECRU4,ECCHR,"Echinocereus chloranthus (Engelm.) Haage var. russanthus (D. Weniger) Lamb. ex Rowley, nom. nud.",,Cactaceae
ECST2,,Echinocereus stramineus (Engelm.) F. Seitz,strawberry hedgehog cactus,Cactaceae
ECST2,ECENS,Echinocereus enneacanthus Engelm. var. stramineus (Engelm.) L.D. Benson,,Cactaceae
ECTE,,Echinocactus texensis Hopffer,horse crippler,Cactaceae
ECTE,HOTE7,Homalocephala texensis (Hopffer) Britton & Rose,,Cactaceae
ECVI2,,Echinocereus viridiflorus Engelm.,nylon hedgehog cactus,Cactaceae
ECVIC,,Echinocereus viridiflorus Engelm. var. correllii L.D. Benson,Correll's hedgehog cactus,Cactaceae
ECVIC,ECVIC4,Echinocereus viridiflorus Engelm. ssp. correllii (L.D. Benson) W. Blum & Mich. Lange,,Cactaceae
ECVIC2,,Echinocereus viridiflorus Engelm. var. cylindricus (Engelm.) Rümpler,nylon hedgehog cactus,Cactaceae
ECVIC2,CEVIC,Cereus viridiflorus (Engelm.) Engelm. var. cylindricus Engelm.,,Cactaceae
ECVIC2,ECCHC2,Echinocereus chloranthus (Engelm.) Haage var. cylindricus (Engelm.) N.P. Taylor,,Cactaceae
ECVIC2,ECVIC5,Echinocereus viridiflorus Engelm. ssp. cylindricus (Engelm.) N.P. Taylor,,Cactaceae
ECVIC6,,Echinocereus viridiflorus Engelm. var. chloranthus (Engelm.) Backeb.,nylon hedgehog cactus,Cactaceae
ECVIC6,ECCH,Echinocereus chloranthus (Engelm.) Haage,,Cactaceae
ECVIC6,ECVIC3,Echinocereus viridiflorus Engelm. ssp. chloranthus (Engelm.) N.P. Taylor,,Cactaceae
ECVIC7,,Echinocereus viridiflorus Engelm. var. canus A.M. Powell & Weedin,graybeard hedgehog cactus,Cactaceae
ECVID,,Echinocereus viridiflorus Engelm. var. davisii (A.D. Houghton) W.T. Marshall,Davis' hedgehog cactus,Cactaceae
ECVID,ECDA2,Echinocereus davisii A.D. Houghton,,Cactaceae
ECVID,ECVID2,Echinocereus viridiflorus Engelm. ssp. davisii (A.D. Houghton) N.P. Taylor,,Cactaceae
ECVIN,,Echinocereus viridiflorus Engelm. var. neocapillus (D. Weniger) A.D. Zimmerman,Weniger's hedgehog cactus,Cactaceae
ECVIR,,Echinocereus viridiflorus Engelm. var. russanthus (D. Weniger) A.D. Zimmerman,russet hedgehog cactus,Cactaceae
ECVIV,,Echinocereus viridiflorus Engelm. var. viridiflorus,nylon hedgehog cactus,Cactaceae
ECVIV,ECCHN,"Echinocereus chloranthus (Engelm.) Haage var. neocapillus D. Weniger, nom. nud.",,Cactaceae
ECVIV,ECVIS,"Echinocereus viridiflorus Engelm. var. standleyi (Britton & Rose) Orcutt ex D. Weniger, nom. nud.",,Cactaceae
ECVIW,,Echinocereus viridiflorus Engelm. var. weedinii (Leuck ex W. Blum & Mich. Lange) A.D. Zimmerman,Weedin's hedgehog cactus,Cactaceae
ECWA3,,Echinomastus warnockii (L.D. Benson) Glass & R.A. Foster,Warnock's fishhook cactus,Cactaceae
ECWA3,ECWA2,"Echinocactus warnockii (L.D. Benson) D. Weniger, nom. nud.",,Cactaceae
ECWA3,NEWA,Neolloydia warnockii L.D. Benson,,Cactaceae
ECWA3,SCWA,Sclerocactus warnockii (L.D. Benson) N.P. Taylor,,Cactaceae
EPBO,,Epithelantha bokei L.D. Benson,pingpong-ball cactus,Cactaceae
EPBO,EPMIB,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose var. bokei (L.D. Benson) Glass & R.A. Foster,,Cactaceae
EPITH,,Epithelantha F.A.C. Weber ex Britton & Rose,pingpong-ball cactus,Cactaceae
EPMI2,,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose,pingpong-ball cactus,Cactaceae
EPMI2,EPMIM,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose var. micromeris,,Cactaceae
EPMI2,MAMI5,Mammillaria micromeris Engelm.,,Cactaceae
ESAL,,Escobaria albicolumnaria Hester,column foxtail cactus,Cactaceae
ESAL,COAL9,Coryphantha albicolumnaria (Hester) A.D. Zimmerman,,Cactaceae
ESAL,MAAL14,"Mammillaria albicolumnaria (Hester) D. Weniger, nom. nud.",,Cactaceae
ESCOB,,Escobaria Britton & Rose,foxtail cactus,Cactaceae
ESDA,,Escobaria dasyacantha (Engelm.) Britton & Rose,Big Bend foxtail cactus,Cactaceae
ESDAC,,Escobaria dasyacantha (Engelm.) Britton & Rose var. chaffeyi (Britton & Rose) N.P. Taylor,Chaffey's foxtail cactus,Cactaceae
ESDAC,COCH5,Coryphantha chaffeyi (Britton & Rose) Fosberg,,Cactaceae
ESDAC,ESCH,Escobaria chaffeyi Britton & Rose,,Cactaceae
ESDAC,ESDAC2,Escobaria dasyacantha (Engelm.) Britton & Rose ssp. chaffeyi (Britton & Rose) N.P. Taylor,,Cactaceae
ESDAD,,Escobaria dasyacantha (Engelm.) Britton & Rose var. dasyacantha,Big Bend foxtail cactus,Cactaceae
ESDAD,CODA,Coryphantha dasyacantha (Engelm.) Orcutt,,Cactaceae
ESDAD,MADA3,Mammillaria dasyacantha Engelm.,,Cactaceae
ESDU,,Escobaria duncanii (Hester) Backeb.,Duncan's foxtail cactus,Cactaceae
ESDU,CODU,Coryphantha duncanii (Hester) L.D. Benson,,Cactaceae
ESDU,ESDAD2,Escobaria dasyacantha (Engelm.) Britton & Rose var. duncanii (Hester) N.P. Taylor,,Cactaceae
